ts_code,detect_date,note,status,status_reason,buy_date,buy_time,buy_price,initial_stop_price,initial_r,exit_date,exit_time,exit_price,exit_reason,hold_days,pnl_amount,pnl_pct,pnl_r,max_favorable_excursion_r,max_adverse_excursion_r,peak_stop_price,entry_eligible,entry_reason,entry_buy_date,entry_buy_time,entry_buy_price,entry_detect_prev_high,entry_detect_day_open,entry_detect_day_close,entry_detect_day_low,entry_detect_day_high,entry_detect_volume_1430,entry_day2_volume_1430,entry_pullback_ratio,entry_has_long_lower_shadow,entry_stabilized_after_1400,entry_gap_unfilled,entry_gap_size,entry_initial_stop_price,entry_initial_r,entry_exception
603618.SH,2025-09-22,gaps up,skipped,volume_rule,2025-09-23,2025-09-23 14:30:00,12.23,,,,,,,,,,,,,,False,volume_rule,2025-09-23,2025-09-23 14:30:00,12.23,10.11,10.64,11.12,10.2,11.12,172660961.0,187603395.0,0.0,False,True,True,0.08999999999999986,,,
603686.SH,2025-09-22,gaps up,skipped,volume_rule;reversal_rule,2025-09-23,2025-09-23 14:30:00,27.97,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-23,2025-09-23 14:30:00,27.97,23.12,25.43,25.43,24.77,25.43,29823646.0,110123811.0,0.0,False,False,True,1.6499999999999986,,,
603798.SH,2025-09-22,gaps up,skipped,volume_rule,2025-09-23,2025-09-23 14:30:00,17.49,,,,,,,,,,,,,,False,volume_rule,2025-09-23,2025-09-23 14:30:00,17.49,16.04,16.16,17.3,16.16,17.54,12855578.0,10015690.0,0.0,False,True,True,0.120000000000001,,,
000975.SZ,2025-09-23,gaps up,skipped,reversal_rule,2025-09-24,2025-09-24 14:30:00,21.68,,,,,,,,,,,,,,False,reversal_rule,2025-09-24,2025-09-24 14:30:00,21.68,20.98,21.23,21.46,21.01,21.88,42390893.0,28044458.0,0.0,False,False,True,0.030000000000001137,,,
002249.SZ,2025-09-23,gaps up,skipped,volume_rule,2025-09-24,2025-09-24 14:30:00,11.41,,,,,,,,,,,,,,False,volume_rule,2025-09-24,2025-09-24 14:30:00,11.41,10.63,10.78,11.69,10.65,11.69,393492901.0,361099952.0,0.30769230769230693,False,True,True,0.019999999999999574,,,
002402.SZ,2025-09-23,gaps up,skipped,volume_rule,2025-09-24,2025-09-24 14:30:00,57.35,,,,,,,,,,,,,,False,volume_rule,2025-09-24,2025-09-24 14:30:00,57.35,50.17,55.19,55.19,55.19,55.19,2956268.0,235559542.0,0.0,False,True,True,5.019999999999996,,,
002515.SZ,2025-09-23,gaps up,skipped,volume_rule;reversal_rule,2025-09-24,2025-09-24 14:30:00,7.85,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-24,2025-09-24 14:30:00,7.85,7.25,7.85,7.85,7.6,7.85,256704884.0,273653628.0,0.0,False,False,True,0.34999999999999964,,,
002706.SZ,2025-09-23,gaps up,skipped,pullback_rule;reversal_rule;gap_fill_rule,2025-09-24,2025-09-24 14:30:00,11.98,,,,,,,,,,,,,,False,pullback_rule;reversal_rule;gap_fill_rule,2025-09-24,2025-09-24 14:30:00,11.98,11.75,12.01,12.14,11.82,12.72,61253683.0,35680833.0,1.2307692307692244,False,False,False,0.07000000000000028,,,
300001.SZ,2025-09-23,gaps up,skipped,volume_rule;reversal_rule,2025-09-24,2025-09-24 14:30:00,28.35,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-24,2025-09-24 14:30:00,28.35,24.3,25.28,27.95,25.21,28.93,121041328.0,80917526.0,0.0,False,False,True,0.9100000000000001,,,
300250.SZ,2025-09-23,gaps up,skipped,volume_rule;reversal_rule,2025-09-24,2025-09-24 14:30:00,27.0,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-24,2025-09-24 14:30:00,27.0,21.91,24.1,26.29,23.37,26.29,76786611.0,72851519.0,0.0,False,False,True,1.4600000000000009,,,
300969.SZ,2025-09-23,gaps up,skipped,reversal_rule,2025-09-24,2025-09-24 14:30:00,135.54,,,,,,,,,,,,,,False,reversal_rule,2025-09-24,2025-09-24 14:30:00,135.54,122.98,125.3,139.0,125.3,143.7,6306762.0,3509198.0,0.252554744525548,False,False,True,2.319999999999993,,,
301086.SZ,2025-09-23,gaps up,skipped,pullback_rule;reversal_rule;gap_fill_rule,2025-09-24,2025-09-24 14:30:00,78.89,,,,,,,,,,,,,,False,pullback_rule;reversal_rule;gap_fill_rule,2025-09-24,2025-09-24 14:30:00,78.89,79.3,86.22,81.59,79.53,87.22,9333347.0,5356291.0,0.3511053315994803,False,False,False,0.23000000000000398,,,
301095.SZ,2025-09-23,gaps up,skipped,volume_rule;reversal_rule;gap_fill_rule,2025-09-24,2025-09-24 14:30:00,93.55,,,,,,,,,,,,,,False,volume_rule;reversal_rule;gap_fill_rule,2025-09-24,2025-09-24 14:30:00,93.55,91.88,95.37,95.01,92.0,97.3,16637558.0,11766018.0,0.2754716981132092,False,False,False,0.12000000000000455,,,
301217.SZ,2025-09-23,gaps up,skipped,volume_rule;reversal_rule;gap_fill_rule,2025-09-24,2025-09-24 14:30:00,33.37,,,,,,,,,,,,,,False,volume_rule;reversal_rule;gap_fill_rule,2025-09-24,2025-09-24 14:30:00,33.37,33.17,35.52,34.13,33.4,37.5,60392636.0,42382110.0,0.18536585365853778,False,False,False,0.22999999999999687,,,
600105.SH,2025-09-23,gaps up,skipped,volume_rule;reversal_rule,2025-09-24,2025-09-24 14:30:00,12.11,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-24,2025-09-24 14:30:00,12.11,11.0,11.3,12.1,11.28,12.1,217296704.0,314501203.0,0.0,False,False,True,0.27999999999999936,,,
600416.SH,2025-09-23,gaps up,skipped,pullback_rule;volume_rule;reversal_rule,2025-09-24,2025-09-24 14:30:00,15.91,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule,2025-09-24,2025-09-24 14:30:00,15.91,15.13,16.41,16.41,16.06,16.41,56272674.0,91133830.0,1.4285714285714228,False,False,True,0.9299999999999979,,,
600797.SH,2025-09-23,gaps up,skipped,volume_rule;reversal_rule;gap_fill_rule,2025-09-24,2025-09-24 14:30:00,12.23,,,,,,,,,,,,,,False,volume_rule;reversal_rule;gap_fill_rule,2025-09-24,2025-09-24 14:30:00,12.23,11.59,11.8,12.07,11.6,12.26,273033565.0,216380689.0,0.0,False,False,False,0.009999999999999787,,,
603061.SH,2025-09-23,gaps up,skipped,volume_rule;reversal_rule,2025-09-24,2025-09-24 14:30:00,126.31,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-24,2025-09-24 14:30:00,126.31,111.0,114.14,120.01,111.18,120.07,4985710.0,6333152.0,0.0,False,False,True,0.18000000000000682,,,
605255.SH,2025-09-23,gaps up,skipped,pullback_rule;reversal_rule;gap_fill_rule,2025-09-24,2025-09-24 14:30:00,,,,,,,,,,,,,,,False,pullback_rule;reversal_rule;gap_fill_rule,2025-09-24,2025-09-24 14:30:00,,101.16,111.28,111.28,111.28,111.28,370574.0,0.0,,False,False,False,10.120000000000005,,,
000685.SZ,2025-09-24,gaps up,skipped,pullback_rule;volume_rule;reversal_rule,2025-09-25,2025-09-25 14:30:00,11.22,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule,2025-09-25,2025-09-25 14:30:00,11.22,10.99,11.8,11.94,11.45,11.94,69078919.0,105705645.0,5.142857142857179,False,False,True,0.4599999999999991,,,
001208.SZ,2025-09-24,gaps up,skipped,pullback_rule;volume_rule;reversal_rule,2025-09-25,2025-09-25 14:30:00,13.57,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule,2025-09-25,2025-09-25 14:30:00,13.57,13.35,14.65,14.65,14.65,14.65,16387264.0,76346607.0,1080000.0000000002,False,False,True,1.3000000000000007,,,
001230.SZ,2025-09-24,gaps up,skipped,pullback_rule;volume_rule;gap_fill_rule,2025-09-25,2025-09-25 14:30:00,23.7,,,,,,,,,,,,,,False,pullback_rule;volume_rule;gap_fill_rule,2025-09-25,2025-09-25 14:30:00,23.7,25.09,25.41,25.27,25.14,26.48,4455571.0,4820922.0,1.1716417910447765,True,False,False,0.05000000000000071,,,
002040.SZ,2025-09-24,gaps up,skipped,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-25,2025-09-25 14:30:00,11.27,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-25,2025-09-25 14:30:00,11.27,10.89,11.09,11.98,11.09,11.98,42689581.0,80235610.0,0.7977528089887644,False,False,False,0.1999999999999993,,,
002060.SZ,2025-09-24,gaps up,skipped,pullback_rule;reversal_rule;gap_fill_rule,2025-09-25,2025-09-25 14:30:00,4.01,,,,,,,,,,,,,,False,pullback_rule;reversal_rule;gap_fill_rule,2025-09-25,2025-09-25 14:30:00,4.01,4.16,4.58,4.29,4.18,4.58,269545345.0,142721181.0,0.7,False,False,False,0.019999999999999574,,,
002207.SZ,2025-09-24,gaps up,skipped,pullback_rule;volume_rule;reversal_rule,2025-09-25,2025-09-25 14:30:00,7.81,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule,2025-09-25,2025-09-25 14:30:00,7.81,7.53,7.71,8.12,7.7,8.12,26432302.0,35936102.0,0.7560975609756102,False,False,True,0.16999999999999993,,,
300164.SZ,2025-09-24,gaps up,skipped,pullback_rule;reversal_rule;gap_fill_rule,2025-09-25,2025-09-25 14:30:00,5.35,,,,,,,,,,,,,,False,pullback_rule;reversal_rule;gap_fill_rule,2025-09-25,2025-09-25 14:30:00,5.35,5.37,5.63,5.5,5.43,5.79,126649146.0,77517800.0,0.4166666666666673,False,False,False,0.05999999999999961,,,
300483.SZ,2025-09-24,gaps up,skipped,pullback_rule;volume_rule;gap_fill_rule,2025-09-25,2025-09-25 14:30:00,12.16,,,,,,,,,,,,,,False,pullback_rule;volume_rule;gap_fill_rule,2025-09-25,2025-09-25 14:30:00,12.16,12.48,12.52,12.52,12.5,13.1,20118839.0,13800909.0,0.5999999999999994,True,False,False,0.019999999999999574,,,
300604.SZ,2025-09-24,gaps up,skipped,volume_rule;reversal_rule,2025-09-25,2025-09-25 14:30:00,94.43,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-25,2025-09-25 14:30:00,94.43,80.27,87.02,96.32,86.22,96.32,123456317.0,100385811.0,0.2032258064516115,False,False,True,5.950000000000003,,,
300666.SZ,2025-09-24,gaps up,skipped,volume_rule,2025-09-25,2025-09-25 14:30:00,100.75,,,,,,,,,,,,,,False,volume_rule,2025-09-25,2025-09-25 14:30:00,100.75,82.4,83.27,98.82,82.78,98.82,40056262.0,41852700.0,0.0,True,False,True,0.37999999999999545,,,
600167.SH,2025-09-24,gaps up,skipped,volume_rule,2025-09-25,2025-09-25 14:30:00,9.96,,,,,,,,,,,,,,False,volume_rule,2025-09-25,2025-09-25 14:30:00,9.96,8.73,9.6,9.6,9.6,9.6,6059959.0,128165640.0,0.0,True,True,True,0.8699999999999992,,,
600635.SH,2025-09-24,gaps up,skipped,pullback_rule;reversal_rule;gap_fill_rule,2025-09-25,2025-09-25 14:30:00,5.72,,,,,,,,,,,,,,False,pullback_rule;reversal_rule;gap_fill_rule,2025-09-25,2025-09-25 14:30:00,5.72,6.06,6.67,6.35,6.12,6.67,660734233.0,291966183.0,1.1454545454545457,False,False,False,0.0600000000000005,,,
600895.SH,2025-09-24,gaps up,skipped,volume_rule;reversal_rule,2025-09-25,2025-09-25 14:30:00,53.0,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-25,2025-09-25 14:30:00,53.0,46.16,47.0,50.78,46.18,50.78,142826340.0,204114859.0,0.0,False,False,True,0.020000000000003126,,,
603087.SH,2025-09-24,gaps up,skipped,volume_rule;reversal_rule,2025-09-25,2025-09-25 14:30:00,80.0,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-25,2025-09-25 14:30:00,80.0,74.94,79.34,79.34,75.9,79.34,33972750.0,29427646.0,0.0,False,False,True,0.960000000000008,,,
605338.SH,2025-09-24,gaps up,skipped,pullback_rule;reversal_rule,2025-09-25,2025-09-25 14:30:00,23.2,,,,,,,,,,,,,,False,pullback_rule;reversal_rule,2025-09-25,2025-09-25 14:30:00,23.2,22.84,23.26,23.57,23.03,23.76,3737300.0,2303200.0,1.1935483870967822,False,False,True,0.19000000000000128,,,
000060.SZ,2025-09-25,gaps up,skipped,volume_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,5.24,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,5.24,5.18,5.31,5.25,5.21,5.36,90088256.0,72439328.0,0.06666666666666508,False,False,True,0.03000000000000025,,,
000571.SZ,2025-09-25,gaps up,skipped,pullback_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,5.14,,,,,,,,,,,,,,False,pullback_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,5.14,5.08,5.09,5.32,5.09,5.58,51087988.0,27037694.0,0.7826086956521751,False,False,True,0.009999999999999787,,,
000630.SZ,2025-09-25,gaps up,traded,completed,2025-09-26,2025-09-26 14:30:00,4.73,4.4935,0.23650000000000038,2025-10-16,2025-10-16 09:30:00,5.47,two_close_below_ma5,9.0,0.7399999999999993,0.15644820295983072,3.1289640591966097,6.553911205073985,-0.16913319238900623,4.966500000000001,True,eligible,2025-09-26,2025-09-26 14:30:00,4.73,4.34,4.6,4.66,4.52,4.73,733887998.0,455492699.0,0.0,False,True,True,0.17999999999999972,4.4935,0.23650000000000038,
000737.SZ,2025-09-25,gaps up,skipped,volume_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,14.85,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,14.85,13.93,15.17,14.82,14.6,15.17,254933198.0,213505783.0,0.0,False,False,True,0.6699999999999999,,,
000969.SZ,2025-09-25,gaps up,skipped,pullback_rule,2025-09-26,2025-09-26 14:30:00,13.32,,,,,,,,,,,,,,False,pullback_rule,2025-09-26,2025-09-26 14:30:00,13.32,13.18,13.4,13.53,13.35,13.75,36451580.0,20855686.0,1.6153846153846207,True,False,True,0.16999999999999993,,,
000977.SZ,2025-09-25,gaps up,skipped,pullback_rule;volume_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,72.55,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,72.55,69.14,70.24,76.05,69.22,76.05,138766067.0,153670329.0,0.6024096385542166,False,False,True,0.0799999999999983,,,
000988.SZ,2025-09-25,gaps up,skipped,pullback_rule;volume_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,93.21,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,93.21,89.33,91.1,97.68,90.18,97.68,102216510.0,102322003.0,0.6793313069908822,False,False,True,0.8500000000000085,,,
002029.SZ,2025-09-25,gaps up,skipped,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,8.56,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,8.56,8.5,8.96,9.35,8.87,9.35,34510152.0,100898528.0,2.0256410256410295,False,False,False,0.3699999999999992,,,
002153.SZ,2025-09-25,gaps up,skipped,pullback_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,10.62,,,,,,,,,,,,,,False,pullback_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,10.62,10.85,10.9,11.0,10.87,11.25,33557797.0,22321084.0,3.800000000000021,False,False,False,0.019999999999999574,,,
002195.SZ,2025-09-25,gaps up,skipped,pullback_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,7.78,,,,,,,,,,,,,,False,pullback_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,7.78,7.77,7.8,8.2,7.78,8.35,675034917.0,437947661.0,1.049999999999999,False,False,False,0.010000000000000675,,,
002255.SZ,2025-09-25,gaps up,skipped,pullback_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,8.24,,,,,,,,,,,,,,False,pullback_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,8.24,8.24,8.33,8.4,8.33,8.58,42587620.0,28339660.0,2.2857142857142785,False,False,False,0.08999999999999986,,,
002294.SZ,2025-09-25,gaps up,skipped,pullback_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,61.13,,,,,,,,,,,,,,False,pullback_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,61.13,60.24,61.25,62.3,61.2,65.63,22465544.0,7455630.0,1.114285714285712,False,False,True,0.9600000000000009,,,
002298.SZ,2025-09-25,gaps up,skipped,volume_rule,2025-09-26,2025-09-26 14:30:00,13.52,,,,,,,,,,,,,,False,volume_rule,2025-09-26,2025-09-26 14:30:00,13.52,12.54,12.86,13.79,12.61,13.79,229028967.0,316815545.0,0.2903225806451609,False,True,True,0.07000000000000028,,,
002326.SZ,2025-09-25,gaps up,skipped,volume_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,17.01,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,17.01,16.7,16.8,17.06,16.8,17.58,40425795.0,54860517.0,0.19230769230768285,False,False,True,0.10000000000000142,,,
002453.SZ,2025-09-25,gaps up,skipped,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,8.78,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,8.78,8.87,9.76,9.76,9.76,9.76,8673910.0,71104496.0,980000.0000000005,False,False,False,0.8900000000000006,,,
002471.SZ,2025-09-25,gaps up,skipped,pullback_rule;volume_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,5.06,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,5.06,4.94,5.15,5.42,5.11,5.42,146960506.0,281908663.0,1.3333333333333366,False,False,True,0.16999999999999993,,,
002922.SZ,2025-09-25,gaps up,skipped,pullback_rule;volume_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,21.11,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,21.11,20.79,21.17,21.57,20.95,21.7,22394886.0,17829921.0,1.1500000000000061,False,False,True,0.16000000000000014,,,
300111.SZ,2025-09-25,gaps up,skipped,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,7.61,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,7.61,8.57,9.1,9.0,8.81,10.28,430640154.0,325703589.0,0.9455782312925175,False,False,False,0.2400000000000002,,,
300339.SZ,2025-09-25,gaps up,skipped,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,58.97,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,58.97,60.56,60.66,61.78,60.6,62.8,60014898.0,40992621.0,2.508928571428563,False,False,False,0.03999999999999915,,,
300354.SZ,2025-09-25,gaps up,skipped,pullback_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,49.8,,,,,,,,,,,,,,False,pullback_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,49.8,50.88,51.8,51.48,51.2,56.2,12054213.0,6224800.0,0.33599999999999997,False,False,False,0.3200000000000003,,,
300442.SZ,2025-09-25,gaps up,skipped,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,53.15,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,53.15,54.5,54.6,55.92,54.56,57.35,49677282.0,33675711.0,2.0984848484848504,False,False,False,0.060000000000002274,,,
300571.SZ,2025-09-25,gaps up,skipped,pullback_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,35.34,,,,,,,,,,,,,,False,pullback_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,35.34,35.95,36.5,36.61,36.5,37.9,14462609.0,8246400.0,11.545454545454568,True,False,False,0.5499999999999972,,,
300617.SZ,2025-09-25,gaps up,skipped,volume_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,37.47,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,37.47,35.35,35.87,36.4,35.83,36.89,7590642.0,9882920.0,0.0,False,False,True,0.4799999999999969,,,
300697.SZ,2025-09-25,gaps up,skipped,volume_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,17.81,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,17.81,16.91,19.0,17.42,17.34,19.48,52752397.0,40643890.0,0.0,False,False,True,0.4299999999999997,,,
300926.SZ,2025-09-25,gaps up,skipped,pullback_rule,2025-09-26,2025-09-26 14:30:00,31.99,,,,,,,,,,,,,,False,pullback_rule,2025-09-26,2025-09-26 14:30:00,31.99,31.48,32.01,33.05,31.82,34.3,14731243.0,7659571.0,1.019230769230769,True,False,True,0.33999999999999986,,,
300963.SZ,2025-09-25,gaps up,skipped,pullback_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,18.83,,,,,,,,,,,,,,False,pullback_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,18.83,18.35,18.57,19.96,18.57,21.0,50596822.0,30629271.0,0.8129496402877713,False,False,True,0.21999999999999886,,,
301137.SZ,2025-09-25,gaps up,skipped,volume_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,36.21,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,36.21,30.76,31.55,36.31,31.54,36.31,21056850.0,27531701.0,0.02100840336134483,False,False,True,0.7799999999999976,,,
301189.SZ,2025-09-25,gaps up,skipped,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,33.47,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,33.47,34.38,34.8,34.47,34.4,35.88,1984127.0,1338100.0,0.6756756756756739,False,False,False,0.01999999999999602,,,
301191.SZ,2025-09-25,gaps up,skipped,volume_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,125.02,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,125.02,116.2,117.29,117.2,116.54,122.88,5788393.0,7636039.0,0.0,False,False,True,0.3400000000000034,,,
301199.SZ,2025-09-25,gaps up,skipped,pullback_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,27.66,,,,,,,,,,,,,,False,pullback_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,27.66,28.4,28.77,28.59,28.56,30.19,5415540.0,3054515.0,0.5705521472392627,False,False,False,0.16000000000000014,,,
301202.SZ,2025-09-25,gaps up,skipped,pullback_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,45.5,,,,,,,,,,,,,,False,pullback_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,45.5,46.36,46.66,47.85,46.5,49.4,5421425.0,2977953.0,1.9747899159663798,False,False,False,0.14000000000000057,,,
301235.SZ,2025-09-25,gaps up,traded,completed,2025-09-26,2025-09-26 14:30:00,33.92,32.224,1.696000000000005,2025-10-13,2025-10-13 09:30:00,32.5,two_close_below_ma5,6.0,-1.4200000000000017,-0.04186320754716986,-0.8372641509433947,0.24764150943396254,-0.5365566037735855,32.224,True,eligible,2025-09-26,2025-09-26 14:30:00,33.92,32.34,32.59,34.41,32.51,36.61,7327894.0,3775900.0,0.26923076923076744,True,False,True,0.1699999999999946,32.224,1.696000000000005,
301289.SZ,2025-09-25,gaps up,skipped,pullback_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,51.01,,,,,,,,,,,,,,False,pullback_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,51.01,51.39,52.88,52.16,51.47,54.87,2559837.0,1469530.0,0.3382352941176468,False,False,False,0.0799999999999983,,,
301500.SZ,2025-09-25,gaps up,skipped,pullback_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,16.34,,,,,,,,,,,,,,False,pullback_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,16.34,16.17,16.86,17.08,16.86,17.8,21113515.0,13465752.0,3.363636363636374,False,False,True,0.6899999999999977,,,
600063.SH,2025-09-25,gaps up,skipped,volume_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,6.07,,,,,,,,,,,,,,False,volume_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,6.07,5.69,6.09,5.83,5.77,6.09,100066751.0,177456097.0,0.0,False,False,False,0.07999999999999918,,,
600276.SH,2025-09-25,gaps up,skipped,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,70.35,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,70.35,70.38,72.4,72.27,71.55,73.08,67439334.0,64083253.0,1.254901960784314,False,False,False,1.1700000000000017,,,
600353.SH,2025-09-25,gaps up,skipped,pullback_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,17.1,,,,,,,,,,,,,,False,pullback_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,17.1,16.98,17.1,17.79,17.1,18.1,49097190.0,30769204.0,1.0,False,False,True,0.120000000000001,,,
600363.SH,2025-09-25,gaps up,skipped,pullback_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,60.81,,,,,,,,,,,,,,False,pullback_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,60.81,62.11,62.99,63.09,62.93,66.18,15385395.0,10168106.0,22.799999999999688,False,False,False,0.8200000000000003,,,
600468.SH,2025-09-25,gaps up,skipped,volume_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,6.93,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,6.93,6.55,6.63,6.73,6.62,6.96,90801131.0,113209565.0,0.0,False,False,True,0.07000000000000028,,,
601609.SH,2025-09-25,gaps up,skipped,volume_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,11.99,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,11.99,11.45,11.8,11.95,11.8,12.5,123862306.0,108642928.0,0.0,False,False,True,0.3500000000000014,,,
603011.SH,2025-09-25,gaps up,skipped,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,18.49,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,18.49,18.6,19.47,20.05,19.47,20.05,29836655.0,111350481.0,2.6896551724137883,False,False,False,0.8699999999999974,,,
603081.SH,2025-09-25,gaps up,skipped,volume_rule,2025-09-26,2025-09-26 14:30:00,13.26,,,,,,,,,,,,,,False,volume_rule,2025-09-26,2025-09-26 14:30:00,13.26,12.87,12.89,13.24,12.89,13.59,17828558.0,15171300.0,0.0,True,False,True,0.02000000000000135,,,
