ts_code,detect_date,note,status,status_reason,buy_date,buy_time,buy_price,initial_stop_price,initial_r,exit_date,exit_time,exit_price,exit_reason,hold_days,pnl_amount,pnl_pct,pnl_r,max_favorable_excursion_r,max_adverse_excursion_r,peak_stop_price,entry_eligible,entry_reason,entry_buy_date,entry_buy_time,entry_buy_price,entry_detect_prev_high,entry_detect_day_open,entry_detect_day_close,entry_detect_day_low,entry_detect_day_high,entry_detect_day_volume,entry_day2_volume_1430,entry_pullback_ratio,entry_has_long_lower_shadow,entry_stabilized_after_1400,entry_gap_unfilled,entry_gap_size,entry_initial_stop_price,entry_initial_r,entry_exception
002839.SZ,2025-12-01,gaps up,traded,completed,2025-12-02,2025-12-02 14:30:00,4.76,4.5441,0.21589999999999954,2025-12-17,2025-12-17 09:30:00,4.61,two_close_below_ma5,12.0,-0.14999999999999947,-0.031512605042016695,-0.6947660954145428,0.6484483557202448,-0.787401574803151,4.5441,True,eligible,2025-12-02,2025-12-02 14:30:00,4.76,4.59,4.65,4.74,4.65,4.82,111936287.0,47801434.0,0.0,False,True,True,0.0600000000000005,4.5441,0.21589999999999954,
300102.SZ,2025-12-01,gaps up,skipped,volume_rule,2025-12-02,2025-12-02 14:30:00,21.9,,,,,,,,,,,,,,False,volume_rule,2025-12-02,2025-12-02 14:30:00,21.9,19.07,20.65,21.0,20.01,22.22,261563037.0,228781275.0,0.0,False,True,True,0.9400000000000013,,,
300952.SZ,2025-12-01,gaps up,traded,completed,2025-12-02,2025-12-02 14:30:00,33.12,31.463999999999995,1.6560000000000024,2025-12-04,2025-12-04 13:28:00,34.775999999999996,trailing_stop,3.0,1.6559999999999988,0.04999999999999997,0.9999999999999979,2.282608695652171,-0.14492753623188076,34.775999999999996,True,eligible,2025-12-02,2025-12-02 14:30:00,33.12,29.85,31.29,34.02,31.21,34.88,19912043.0,9962323.0,0.3296703296703313,False,True,True,1.3599999999999994,31.463999999999995,1.6560000000000024,
301109.SZ,2025-12-01,gaps up,skipped,pullback_rule,2025-12-02,2025-12-02 14:30:00,14.95,,,,,,,,,,,,,,False,pullback_rule,2025-12-02,2025-12-02 14:30:00,14.95,14.39,14.99,15.11,14.82,15.65,30308533.0,10849045.0,1.3333333333333433,False,True,True,0.4299999999999997,,,
600362.SH,2025-12-01,gaps up,skipped,pullback_rule,2025-12-02,2025-12-02 14:30:00,40.22,,,,,,,,,,,,,,False,pullback_rule,2025-12-02,2025-12-02 14:30:00,40.22,37.58,39.65,40.86,39.65,41.17,89751469.0,44868149.0,0.5289256198347109,False,True,True,2.0700000000000003,,,
600879.SH,2025-12-01,gaps up,skipped,volume_rule;reversal_rule,2025-12-02,2025-12-02 14:30:00,11.63,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-12-02,2025-12-02 14:30:00,11.63,11.1,11.25,11.3,11.15,11.53,153938230.0,156983554.0,0.0,False,False,True,0.05000000000000071,,,
601212.SH,2025-12-01,gaps up,skipped,pullback_rule,2025-12-02,2025-12-02 14:30:00,5.15,,,,,,,,,,,,,,False,pullback_rule,2025-12-02,2025-12-02 14:30:00,5.15,4.92,5.29,5.27,5.21,5.41,319939606.0,203506466.0,0.5999999999999955,False,True,True,0.29000000000000004,,,
601369.SH,2025-12-01,gaps up,traded,completed,2025-12-02,2025-12-02 14:30:00,9.3,8.835,0.46499999999999986,2025-12-30,2025-12-30 15:00:00,10.15,forced_end_of_simulation,21.0,0.8499999999999996,0.09139784946236555,1.8279569892473115,2.8817204301075274,-0.17204301075268838,9.765,True,eligible,2025-12-02,2025-12-02 14:30:00,9.3,8.86,9.07,9.32,9.07,9.55,44872169.0,18564092.0,0.0799999999999983,True,False,True,0.21000000000000085,8.835,0.46499999999999986,
601717.SH,2025-12-01,gaps up,skipped,pullback_rule,2025-12-02,2025-12-02 14:30:00,23.6,,,,,,,,,,,,,,False,pullback_rule,2025-12-02,2025-12-02 14:30:00,23.6,22.81,23.21,24.02,23.2,24.11,29456776.0,13261490.0,0.518518518518517,True,True,True,0.39000000000000057,,,
603682.SH,2025-12-01,gaps up,traded,completed,2025-12-02,2025-12-02 14:30:00,6.37,6.1182,0.25180000000000025,2025-12-04,2025-12-04 14:45:00,6.1182,trailing_stop,3.0,-0.25180000000000025,-0.03952904238618528,-1.0,0.4765687053216838,-1.0325655281969799,6.1182,True,eligible,2025-12-02,2025-12-02 14:30:00,6.37,6.18,6.31,6.33,6.23,6.7,23296299.0,14016900.0,0.0,True,True,True,0.05000000000000071,6.1182,0.25180000000000025,
603758.SH,2025-12-01,gaps up,skipped,pullback_rule,2025-12-02,2025-12-02 14:30:00,18.57,,,,,,,,,,,,,,False,pullback_rule,2025-12-02,2025-12-02 14:30:00,18.57,17.9,18.44,18.87,18.18,18.98,31544686.0,13745344.0,0.6976744186046533,False,True,True,0.28000000000000114,,,
603967.SH,2025-12-01,gaps up,skipped,reversal_rule,2025-12-02,2025-12-02 14:30:00,12.26,,,,,,,,,,,,,,False,reversal_rule,2025-12-02,2025-12-02 14:30:00,12.26,11.53,11.88,12.31,11.86,12.57,13435612.0,6986400.0,0.1162790697674436,False,False,True,0.33000000000000007,,,
000703.SZ,2025-12-02,gaps up,skipped,volume_rule;reversal_rule,2025-12-03,2025-12-03 14:30:00,8.38,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-12-03,2025-12-03 14:30:00,8.38,7.51,7.94,8.21,7.94,8.21,127011373.0,119556637.0,0.0,False,False,True,0.4300000000000006,,,
002983.SZ,2025-12-02,gaps up,skipped,pullback_rule;reversal_rule;gap_fill_rule,2025-12-03,2025-12-03 14:30:00,22.66,,,,,,,,,,,,,,False,pullback_rule;reversal_rule;gap_fill_rule,2025-12-03,2025-12-03 14:30:00,22.66,23.85,26.24,25.08,24.51,26.24,39765874.0,28105304.0,1.3988439306358396,False,False,False,0.6600000000000001,,,
300903.SZ,2025-12-02,gaps up,skipped,gap_fill_rule,2025-12-03,2025-12-03 14:30:00,20.33,,,,,,,,,,,,,,False,gap_fill_rule,2025-12-03,2025-12-03 14:30:00,20.33,20.28,21.57,20.88,20.35,22.1,98596905.0,65683751.0,0.31428571428571467,True,True,False,0.07000000000000028,,,
300913.SZ,2025-12-02,gaps up,skipped,volume_rule;reversal_rule,2025-12-03,2025-12-03 14:30:00,56.01,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-12-03,2025-12-03 14:30:00,56.01,50.71,52.0,53.47,51.0,54.58,15445924.0,25457389.0,0.0,False,False,True,0.28999999999999915,,,
601188.SH,2025-12-02,gaps up,skipped,gap_fill_rule,2025-12-03,2025-12-03 14:30:00,3.68,,,,,,,,,,,,,,False,gap_fill_rule,2025-12-03,2025-12-03 14:30:00,3.68,3.64,3.71,3.7,3.69,3.88,79722600.0,50513590.0,0.10526315789473696,True,True,False,0.04999999999999982,,,
000735.SZ,2025-12-03,gaps up,skipped,pullback_rule;gap_fill_rule,2025-12-04,2025-12-04 14:30:00,8.72,,,,,,,,,,,,,,False,pullback_rule;gap_fill_rule,2025-12-04,2025-12-04 14:30:00,8.72,9.32,9.52,9.68,9.52,10.25,252477151.0,187807928.0,5.999999999999989,False,True,False,0.1999999999999993,,,
002353.SZ,2025-12-03,gaps up,skipped,volume_rule,2025-12-04,2025-12-04 14:30:00,66.55,,,,,,,,,,,,,,False,volume_rule,2025-12-04,2025-12-04 14:30:00,66.55,61.13,64.6,65.91,64.49,65.91,14506644.0,36064475.0,0.0,False,True,True,3.3599999999999923,,,
002444.SZ,2025-12-03,gaps up,traded,completed,2025-12-04,2025-12-04 14:30:00,34.38,32.661,1.7190000000000012,2025-12-25,2025-12-25 09:30:00,34.81,two_close_below_ma5,16.0,0.4299999999999997,0.012507271669575326,0.25014543339150636,1.8150087260034877,-0.31413612565444954,34.38,True,eligible,2025-12-04,2025-12-04 14:30:00,34.38,32.44,32.9,34.2,32.6,34.53,28285909.0,18752139.0,0.0,True,False,True,0.1600000000000037,32.661,1.7190000000000012,
300269.SZ,2025-12-03,gaps up,skipped,volume_rule;reversal_rule;gap_fill_rule,2025-12-04,2025-12-04 14:30:00,7.81,,,,,,,,,,,,,,False,volume_rule;reversal_rule;gap_fill_rule,2025-12-04,2025-12-04 14:30:00,7.81,7.19,7.21,7.27,7.21,7.97,239424144.0,195486577.0,0.0,False,False,False,0.019999999999999574,,,
300596.SZ,2025-12-03,gaps up,skipped,pullback_rule,2025-12-04,2025-12-04 14:30:00,42.1,,,,,,,,,,,,,,False,pullback_rule,2025-12-04,2025-12-04 14:30:00,42.1,39.8,41.0,43.11,41.0,44.88,22165999.0,12720408.0,0.4786729857819897,True,True,True,1.2000000000000028,,,
300819.SZ,2025-12-03,gaps up,skipped,volume_rule,2025-12-04,2025-12-04 14:30:00,29.04,,,,,,,,,,,,,,False,volume_rule,2025-12-04,2025-12-04 14:30:00,29.04,25.51,25.74,27.5,25.74,30.53,16120320.0,19439277.0,0.0,True,True,True,0.22999999999999687,,,
300889.SZ,2025-12-03,gaps up,error,Missing daily row for 2025-12-02.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Missing daily row for 2025-12-02.
301148.SZ,2025-12-03,gaps up,traded,completed,2025-12-04,2025-12-04 14:30:00,57.99,55.0905,2.8995000000000033,2025-12-05,2025-12-05 09:31:00,53.0,gap_down_stop,2.0,-4.990000000000002,-0.08604931884807729,-1.7209863769615439,0.0,-0.8760131057078794,55.0905,True,eligible,2025-12-04,2025-12-04 14:30:00,57.99,47.57,52.03,51.2,48.99,56.25,15409931.0,11906507.0,0.0,False,True,True,1.4200000000000017,55.0905,2.8995000000000033,
600829.SH,2025-12-03,gaps up,skipped,pullback_rule;gap_fill_rule,2025-12-04,2025-12-04 14:30:00,13.18,,,,,,,,,,,,,,False,pullback_rule;gap_fill_rule,2025-12-04,2025-12-04 14:30:00,13.18,13.49,14.03,14.47,13.7,14.8,93340680.0,58240984.0,2.9318181818181754,False,True,False,0.20999999999999908,,,
000078.SZ,2025-12-04,gaps up,traded,completed,2025-12-05,2025-12-05 14:30:00,5.29,5.0255,0.26449999999999996,2025-12-08,2025-12-08 09:31:00,5.29,trailing_stop,2.0,0.0,0.0,0.0,1.550094517958413,-1.2098298676748596,5.29,True,eligible,2025-12-05,2025-12-05 14:30:00,5.29,4.52,4.97,4.81,4.54,4.97,760266443.0,594584147.0,0.0,False,True,True,0.020000000000000462,5.0255,0.26449999999999996,
000630.SZ,2025-12-04,gaps up,skipped,volume_rule;gap_fill_rule,2025-12-05,2025-12-05 14:30:00,5.81,,,,,,,,,,,,,,False,volume_rule;gap_fill_rule,2025-12-05,2025-12-05 14:30:00,5.81,5.6,5.71,5.63,5.61,5.77,376665237.0,371768680.0,0.0,False,True,False,0.010000000000000675,,,
000692.SZ,2025-12-04,gaps up,skipped,pullback_rule;volume_rule;gap_fill_rule,2025-12-05,2025-12-05 14:30:00,4.23,,,,,,,,,,,,,,False,pullback_rule;volume_rule;gap_fill_rule,2025-12-05,2025-12-05 14:30:00,4.23,4.14,4.55,4.55,4.55,4.55,12754892.0,126907732.0,319999.9999999994,True,True,False,0.41000000000000014,,,
000838.SZ,2025-12-04,gaps up,skipped,pullback_rule;gap_fill_rule,2025-12-05,2025-12-05 14:30:00,3.78,,,,,,,,,,,,,,False,pullback_rule;gap_fill_rule,2025-12-05,2025-12-05 14:30:00,3.78,3.89,4.28,3.92,3.91,4.28,267076686.0,148319570.0,0.3783783783783786,False,True,False,0.020000000000000018,,,
000923.SZ,2025-12-04,gaps up,skipped,reversal_rule,2025-12-05,2025-12-05 14:30:00,19.47,,,,,,,,,,,,,,False,reversal_rule,2025-12-05,2025-12-05 14:30:00,19.47,18.91,19.3,19.14,19.11,19.8,21816334.0,12414200.0,0.0,False,False,True,0.1999999999999993,,,
001211.SZ,2025-12-04,gaps up,skipped,pullback_rule;volume_rule;gap_fill_rule,2025-12-05,2025-12-05 14:30:00,29.0,,,,,,,,,,,,,,False,pullback_rule;volume_rule;gap_fill_rule,2025-12-05,2025-12-05 14:30:00,29.0,29.28,30.21,32.21,30.21,32.21,12541689.0,19119260.0,1.6050000000000004,False,True,False,0.9299999999999997,,,
002107.SZ,2025-12-04,gaps up,skipped,pullback_rule;volume_rule,2025-12-05,2025-12-05 14:30:00,6.63,,,,,,,,,,,,,,False,pullback_rule;volume_rule,2025-12-05,2025-12-05 14:30:00,6.63,6.5,6.7,7.15,6.58,7.15,33178593.0,62086910.0,1.1555555555555561,True,False,True,0.08000000000000007,,,
002300.SZ,2025-12-04,gaps up,skipped,volume_rule,2025-12-05,2025-12-05 14:30:00,10.36,,,,,,,,,,,,,,False,volume_rule,2025-12-05,2025-12-05 14:30:00,10.36,8.56,9.42,9.42,9.42,9.42,15058894.0,183132473.0,0.0,False,True,True,0.8599999999999994,,,
600467.SH,2025-12-04,gaps up,skipped,gap_fill_rule,2025-12-05,2025-12-05 14:30:00,3.0,,,,,,,,,,,,,,False,gap_fill_rule,2025-12-05,2025-12-05 14:30:00,3.0,2.92,3.05,3.0,2.97,3.21,395036219.0,252490679.0,0.0,True,True,False,0.050000000000000266,,,
601168.SH,2025-12-04,gaps up,skipped,volume_rule;reversal_rule,2025-12-05,2025-12-05 14:30:00,26.21,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-12-05,2025-12-05 14:30:00,26.21,24.37,25.0,25.07,24.68,25.93,75398272.0,61920300.0,0.0,False,False,True,0.3099999999999987,,,
603696.SH,2025-12-04,gaps up,traded,completed,2025-12-05,2025-12-05 14:30:00,19.47,18.496499999999997,0.9735000000000014,2025-12-09,2025-12-09 09:34:00,20.4435,trailing_stop,3.0,0.9735000000000014,0.05000000000000007,1.0,4.2013353877760595,0.0,20.4435,True,eligible,2025-12-05,2025-12-05 14:30:00,19.47,16.09,17.0,17.7,17.0,17.7,46553133.0,24416018.0,0.0,False,True,True,0.9100000000000001,18.496499999999997,0.9735000000000014,
603979.SH,2025-12-04,gaps up,skipped,reversal_rule,2025-12-05,2025-12-05 14:30:00,69.13,,,,,,,,,,,,,,False,reversal_rule,2025-12-05,2025-12-05 14:30:00,69.13,66.99,68.0,68.99,67.76,70.29,14839605.0,8045481.0,0.0,False,False,True,0.7700000000000102,,,
002682.SZ,2025-12-05,gaps up,traded,completed,2025-12-08,2025-12-08 14:30:00,8.67,8.2365,0.43350000000000044,2025-12-18,2025-12-18 09:31:00,8.7,gap_down_stop,9.0,0.02999999999999936,0.003460207612456674,0.0692041522491334,7.543252595155701,0.0,9.1035,True,eligible,2025-12-08,2025-12-08 14:30:00,8.67,7.16,7.88,7.88,7.88,7.88,12716172.0,3863715.0,0.0,False,True,True,0.7199999999999998,8.2365,0.43350000000000044,
600151.SH,2025-12-05,gaps up,skipped,volume_rule;reversal_rule,2025-12-08,2025-12-08 14:30:00,13.68,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-12-08,2025-12-08 14:30:00,13.68,12.41,13.0,13.65,12.52,13.65,293921019.0,345655766.0,0.0,False,False,True,0.10999999999999943,,,
601399.SH,2025-12-05,gaps up,skipped,volume_rule;reversal_rule,2025-12-08,2025-12-08 14:30:00,4.84,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-12-08,2025-12-08 14:30:00,4.84,4.21,4.35,4.63,4.31,4.63,543312313.0,828277329.0,0.0,False,False,True,0.09999999999999964,,,
001219.SZ,2025-06-24,gaps up,skipped,pullback_rule;volume_rule;gap_fill_rule,2025-06-25,2025-06-25 14:30:00,13.28,,,,,,,,,,,,,,False,pullback_rule;volume_rule;gap_fill_rule,2025-06-25,2025-06-25 14:30:00,13.28,13.45,13.46,13.62,13.46,13.63,2042165.0,2052056.0,2.125000000000021,False,True,False,0.010000000000001563,,,
002889.SZ,2025-06-30,gaps up,skipped,volume_rule;reversal_rule,2025-07-01,2025-07-01 14:30:00,15.21,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-07-01,2025-07-01 14:30:00,15.21,14.67,14.77,15.01,14.77,15.12,9073132.0,9638534.0,0.0,False,False,True,0.09999999999999964,,,
000900.SZ,2025-07-01,gaps up,skipped,pullback_rule;volume_rule,2025-07-02,2025-07-02 14:30:00,4.43,,,,,,,,,,,,,,False,pullback_rule;volume_rule,2025-07-02,2025-07-02 14:30:00,4.43,4.31,4.5,4.65,4.4,4.65,54522353.0,72575930.0,1.4666666666666675,False,True,True,0.09000000000000075,,,
002001.SZ,2025-07-02,gaps up,skipped,volume_rule;gap_fill_rule,2025-07-03,2025-07-03 14:30:00,21.86,,,,,,,,,,,,,,False,volume_rule;gap_fill_rule,2025-07-03,2025-07-03 14:30:00,21.86,21.33,21.65,21.39,21.36,21.69,44810743.0,46524053.0,0.0,True,True,False,0.030000000000001137,,,
600583.SH,2025-07-02,gaps up,skipped,pullback_rule,2025-07-03,2025-07-03 14:30:00,5.58,,,,,,,,,,,,,,False,pullback_rule,2025-07-03,2025-07-03 14:30:00,5.58,5.48,5.58,5.64,5.52,5.72,111249901.0,51846201.0,1.0,False,True,True,0.03999999999999915,,,
300883.SZ,2025-07-08,gaps up,skipped,pullback_rule,2025-07-09,2025-07-09 14:30:00,6.49,,,,,,,,,,,,,,False,pullback_rule,2025-07-09,2025-07-09 14:30:00,6.49,6.33,6.41,6.58,6.41,6.94,41447499.0,26774510.0,0.5294117647058817,True,True,True,0.08000000000000007,,,
301006.SZ,2025-07-09,gaps up,skipped,detect_day_gap_not_confirmed,,,,,,,,,,,,,,,,,False,detect_day_gap_not_confirmed,,,,,,,,,,,,False,False,False,,,,
603700.SH,2025-07-09,gaps up,skipped,volume_rule,2025-07-10,2025-07-10 14:30:00,12.32,,,,,,,,,,,,,,False,volume_rule,2025-07-10,2025-07-10 14:30:00,12.32,12.04,12.12,12.14,12.07,12.24,4123930.0,4155780.0,0.0,False,True,True,0.030000000000001137,,,
600323.SH,2025-07-15,gaps up,traded,completed,2025-07-16,2025-07-16 14:30:00,25.89,24.595499999999998,1.2945000000000029,2025-08-12,2025-08-12 09:30:00,26.32,two_close_below_ma5,20.0,0.4299999999999997,0.01660872923908844,0.3321745847817681,1.575898030127458,-0.5252993433758194,25.89,True,eligible,2025-07-16,2025-07-16 14:30:00,25.89,24.76,25.09,25.62,25.09,25.93,16489806.0,8780745.0,0.0,False,True,True,0.3299999999999983,24.595499999999998,1.2945000000000029,
603661.SH,2025-07-16,gaps up,skipped,pullback_rule;reversal_rule;gap_fill_rule,2025-07-17,2025-07-17 14:30:00,28.66,,,,,,,,,,,,,,False,pullback_rule;reversal_rule;gap_fill_rule,2025-07-17,2025-07-17 14:30:00,28.66,29.42,29.5,29.7,29.43,29.95,1001481.0,708584.0,5.200000000000014,False,False,False,0.00999999999999801,,,
601225.SH,2025-07-18,gaps up,skipped,volume_rule;reversal_rule,2025-07-21,2025-07-21 14:30:00,19.47,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-07-21,2025-07-21 14:30:00,19.47,19.02,19.08,19.14,19.06,19.32,50113998.0,63073487.0,0.0,False,False,True,0.03999999999999915,,,
601898.SH,2025-07-18,gaps up,skipped,pullback_rule;volume_rule;gap_fill_rule,2025-07-21,2025-07-21 14:30:00,11.07,,,,,,,,,,,,,,False,pullback_rule;volume_rule;gap_fill_rule,2025-07-21,2025-07-21 14:30:00,11.07,11.2,11.24,11.24,11.21,11.35,18619277.0,20211695.0,1.2142857142857242,True,True,False,0.010000000000001563,,,
002523.SZ,2025-07-21,gaps up,skipped,volume_rule,2025-07-22,2025-07-22 14:30:00,3.99,,,,,,,,,,,,,,False,volume_rule,2025-07-22,2025-07-22 14:30:00,3.99,3.79,3.81,3.9,3.8,3.93,57184024.0,80780064.0,0.0,True,True,True,0.009999999999999787,,,
600019.SH,2025-07-21,gaps up,skipped,volume_rule,2025-07-22,2025-07-22 14:30:00,7.47,,,,,,,,,,,,,,False,volume_rule,2025-07-22,2025-07-22 14:30:00,7.47,7.14,7.19,7.36,7.18,7.44,127446829.0,136249376.0,0.0,True,True,True,0.040000000000000036,,,
600039.SH,2025-07-21,gaps up,skipped,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-07-22,2025-07-22 14:30:00,8.68,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-07-22,2025-07-22 14:30:00,8.68,8.65,8.72,8.95,8.66,8.98,87577831.0,85084226.0,1.1739130434782659,False,False,False,0.009999999999999787,,,
600352.SH,2025-07-21,gaps up,skipped,pullback_rule;gap_fill_rule,2025-07-22,2025-07-22 14:30:00,10.47,,,,,,,,,,,,,,False,pullback_rule;gap_fill_rule,2025-07-22,2025-07-22 14:30:00,10.47,10.3,10.33,10.59,10.31,10.74,53409155.0,28705461.0,0.4615384615384589,True,True,False,0.009999999999999787,,,
601700.SH,2025-07-21,gaps up,traded,completed,2025-07-22,2025-07-22 14:30:00,5.04,4.787999999999999,0.25200000000000067,2025-07-29,2025-07-29 09:35:00,4.787999999999999,trailing_stop,6.0,-0.25200000000000067,-0.050000000000000135,-1.0,0.23809523809523592,-1.031746031746028,4.787999999999999,True,eligible,2025-07-22,2025-07-22 14:30:00,5.04,4.71,4.75,4.96,4.75,5.13,53584786.0,40674005.0,0.0,True,True,True,0.040000000000000036,4.787999999999999,0.25200000000000067,
603315.SH,2025-07-21,gaps up,skipped,volume_rule,2025-07-22,2025-07-22 14:30:00,13.99,,,,,,,,,,,,,,False,volume_rule,2025-07-22,2025-07-22 14:30:00,13.99,12.87,13.04,13.6,12.97,14.04,34181300.0,30369600.0,0.0,False,True,True,0.10000000000000142,,,
603387.SH,2025-07-21,gaps up,skipped,pullback_rule;gap_fill_rule,2025-07-22,2025-07-22 14:30:00,8.48,,,,,,,,,,,,,,False,pullback_rule;gap_fill_rule,2025-07-22,2025-07-22 14:30:00,8.48,8.43,8.47,8.61,8.44,8.65,7700789.0,4116611.0,0.9285714285714295,False,True,False,0.009999999999999787,,,
603568.SH,2025-07-21,gaps up,skipped,pullback_rule;reversal_rule;gap_fill_rule,2025-07-22,2025-07-22 14:30:00,19.16,,,,,,,,,,,,,,False,pullback_rule;reversal_rule;gap_fill_rule,2025-07-22,2025-07-22 14:30:00,19.16,19.09,19.16,19.17,19.1,19.52,7441991.0,5567656.0,1.0,False,False,False,0.010000000000001563,,,
600380.SH,2025-07-22,gaps up,skipped,pullback_rule;reversal_rule,2025-07-23,2025-07-23 14:30:00,12.26,,,,,,,,,,,,,,False,pullback_rule;reversal_rule,2025-07-23,2025-07-23 14:30:00,12.26,12.18,12.19,12.49,12.19,13.02,71575095.0,28898797.0,0.7666666666666663,False,False,True,0.009999999999999787,,,
600115.SH,2025-07-23,gaps up,traded,completed,2025-07-24,2025-07-24 14:30:00,3.96,3.8411999999999997,0.11880000000000024,2025-07-31,2025-07-31 09:33:00,3.8411999999999997,trailing_stop,6.0,-0.11880000000000024,-0.03000000000000006,-1.0,0.16835016835016817,-1.010101010101009,3.8411999999999997,True,eligible,2025-07-24,2025-07-24 14:30:00,3.96,3.88,3.91,3.91,3.91,4.01,143885622.0,79233484.0,0.0,False,True,True,0.03000000000000025,3.8411999999999997,0.11880000000000024,
601021.SH,2025-07-23,gaps up,traded,completed,2025-07-24,2025-07-24 14:30:00,56.07,54.0342,2.035800000000002,2025-07-28,2025-07-28 13:32:00,54.0342,trailing_stop,3.0,-2.035800000000002,-0.03630818619582668,-1.0,0.06385696040868574,-1.002063071028587,54.0342,True,eligible,2025-07-24,2025-07-24 14:30:00,56.07,54.58,54.97,56.45,54.96,57.0,9047089.0,2675536.0,0.2567567567567578,False,True,True,0.38000000000000256,54.0342,2.035800000000002,
601111.SH,2025-07-23,gaps up,traded,completed,2025-07-24,2025-07-24 14:30:00,7.64,7.4151,0.22489999999999988,2025-07-29,2025-07-29 13:42:00,7.4151,trailing_stop,4.0,-0.22489999999999988,-0.029437172774869094,-1.0,0.3112494441974225,-1.0226767452200962,7.4151,True,eligible,2025-07-24,2025-07-24 14:30:00,7.64,7.49,7.58,7.62,7.57,7.78,207889371.0,68221334.0,0.0,False,True,True,0.08000000000000007,7.4151,0.22489999999999988,
000683.SZ,2025-07-25,gaps up,skipped,pullback_rule;gap_fill_rule,2025-07-28,2025-07-28 14:30:00,5.93,,,,,,,,,,,,,,False,pullback_rule;gap_fill_rule,2025-07-28,2025-07-28 14:30:00,5.93,5.78,5.83,6.0,5.82,6.24,270251061.0,160482509.0,0.4117647058823548,False,True,False,0.040000000000000036,,,
002142.SZ,2025-07-25,gaps up,traded,completed,2025-07-28,2025-07-28 14:30:00,28.98,27.531,1.4490000000000016,2025-07-31,2025-07-31 13:15:00,27.531,trailing_stop,4.0,-1.4490000000000016,-0.05000000000000006,-1.0,0.23464458247066908,-1.0075914423740506,27.531,True,eligible,2025-07-28,2025-07-28 14:30:00,28.98,27.61,27.86,28.94,27.86,29.1,84287782.0,39658209.0,0.0,False,True,True,0.25,27.531,1.4490000000000016,
300112.SZ,2025-07-28,gaps up,skipped,pullback_rule;volume_rule;gap_fill_rule,2025-07-29,2025-07-29 14:30:00,9.41,,,,,,,,,,,,,,False,pullback_rule;volume_rule;gap_fill_rule,2025-07-29,2025-07-29 14:30:00,9.41,9.39,9.42,9.48,9.4,9.49,5331475.0,5042300.0,1.1666666666666616,False,True,False,0.009999999999999787,,,
000915.SZ,2025-08-04,gaps up,skipped,pullback_rule;gap_fill_rule,2025-08-05,2025-08-05 14:30:00,34.27,,,,,,,,,,,,,,False,pullback_rule;gap_fill_rule,2025-08-05,2025-08-05 14:30:00,34.27,33.95,36.14,35.38,34.88,36.7,20075245.0,11678114.0,0.6098901098901095,False,True,False,0.9299999999999997,,,
300615.SZ,2025-08-05,gaps up,skipped,pullback_rule,2025-08-06,2025-08-06 14:30:00,15.3,,,,,,,,,,,,,,False,pullback_rule,2025-08-06,2025-08-06 14:30:00,15.3,14.83,15.01,15.75,15.01,16.5,22858582.0,14167710.0,0.608108108108107,False,True,True,0.17999999999999972,,,
301106.SZ,2025-08-05,gaps up,traded,completed,2025-08-06,2025-08-06 14:30:00,31.88,30.8979,0.9820999999999991,2025-08-28,2025-08-28 11:19:00,31.88,trailing_stop,17.0,0.0,0.0,0.0,1.618979737297629,-0.824763262396904,31.88,True,eligible,2025-08-06,2025-08-06 14:30:00,31.88,31.21,31.3,31.6,31.26,31.75,1935234.0,1462255.0,0.0,False,True,True,0.05000000000000071,30.8979,0.9820999999999991,
000902.SZ,2025-08-06,gaps up,traded,completed,2025-08-07,2025-08-07 14:30:00,14.58,14.2659,0.3140999999999998,2025-08-08,2025-08-08 09:31:00,14.2659,trailing_stop,2.0,-0.3140999999999998,-0.021543209876543196,-1.0,0.06367398917542051,-1.8783826806749448,14.2659,True,eligible,2025-08-07,2025-08-07 14:30:00,14.58,14.41,14.7,14.62,14.52,15.03,16337432.0,10370235.0,0.07843137254901797,False,True,True,0.10999999999999943,14.2659,0.3140999999999998,
002377.SZ,2025-08-07,gaps up,skipped,pullback_rule;volume_rule,2025-08-08,2025-08-08 14:30:00,3.22,,,,,,,,,,,,,,False,pullback_rule;volume_rule,2025-08-08,2025-08-08 14:30:00,3.22,3.08,3.25,3.37,3.2,3.37,54690649.0,107443148.0,1.2499999999999982,False,True,True,0.1200000000000001,,,
002972.SZ,2025-08-11,gaps up,skipped,pullback_rule,2025-08-12,2025-08-12 14:30:00,13.51,,,,,,,,,,,,,,False,pullback_rule,2025-08-12,2025-08-12 14:30:00,13.51,13.39,13.9,13.84,13.55,14.49,24375994.0,12892835.0,0.3510638297872343,True,True,True,0.16000000000000014,,,
