ts_code,detect_date,target_date,window_trading_days,status,direction,detect_close,target_close,change_amount,change_pct,error_message
301150.SZ,2025-08-29,2025-09-04,5,ok,down,31.1,30.63,-0.4700000000000024,-0.015112540192926122,
301177.SZ,2025-08-29,2025-09-04,5,ok,up,35.12,35.68,0.5600000000000023,0.01594533029612763,
301178.SZ,2025-08-29,2025-09-04,5,ok,down,55.15,52.21,-2.9399999999999977,-0.05330915684496823,
301186.SZ,2025-08-29,2025-09-04,5,ok,down,45.15,43.18,-1.9699999999999989,-0.04363233665559245,
301196.SZ,2025-08-29,2025-09-04,5,ok,down,103.08,98.7,-4.3799999999999955,-0.042491268917345705,
301257.SZ,2025-08-29,2025-09-04,5,ok,up,43.54,46.5,2.960000000000001,0.06798346348185579,
301365.SZ,2025-08-29,2025-09-04,5,ok,down,19.26,19.24,-0.020000000000003126,-0.0010384215991694249,
301389.SZ,2025-08-29,2025-09-04,5,ok,down,76.3,60.03,-16.269999999999996,-0.21323722149410218,
301448.SZ,2025-08-29,2025-09-04,5,ok,up,42.42,44.03,1.6099999999999994,0.03795379537953794,
301488.SZ,2025-08-29,2025-09-04,5,ok,up,123.05,126.6,3.549999999999997,0.02885006095083297,
600114.SH,2025-08-29,2025-09-04,5,ok,down,30.81,27.73,-3.0799999999999983,-0.09996754300551763,
600156.SH,2025-08-29,2025-09-04,5,ok,down,9.96,8.6,-1.3600000000000012,-0.13654618473895594,
600160.SH,2025-08-29,2025-09-04,5,ok,down,38.69,35.09,-3.5999999999999943,-0.09304729904368039,
600176.SH,2025-08-29,2025-09-04,5,ok,down,15.61,14.45,-1.1600000000000001,-0.07431133888532993,
600230.SH,2025-08-29,2025-09-04,5,ok,down,13.71,12.65,-1.0600000000000005,-0.07731582786287385,
600287.SH,2025-08-29,2025-09-04,5,ok,down,6.34,5.84,-0.5,-0.07886435331230283,
600362.SH,2025-08-29,2025-09-04,5,ok,up,27.9,28.61,0.7100000000000009,0.02544802867383516,
600435.SH,2025-08-29,2025-09-04,5,ok,down,17.35,13.9,-3.450000000000001,-0.19884726224783866,
600489.SH,2025-08-29,2025-09-04,5,ok,up,15.97,17.59,1.6199999999999992,0.10144020037570439,
600651.SH,2025-08-29,2025-09-04,5,ok,down,7.93,7.23,-0.6999999999999993,-0.08827238335435048,
600711.SH,2025-08-29,2025-09-04,5,ok,down,8.66,8.55,-0.10999999999999943,-0.012702078521939887,
600928.SH,2025-08-29,2025-09-04,5,ok,down,4.18,4.11,-0.0699999999999994,-0.016746411483253443,
601319.SH,2025-08-29,2025-09-04,5,ok,down,8.98,8.47,-0.5099999999999998,-0.05679287305122492,
601336.SH,2025-08-29,2025-09-04,5,ok,down,68.24,62.81,-5.429999999999993,-0.07957209847596708,
601601.SH,2025-08-29,2025-09-04,5,ok,down,40.31,37.92,-2.3900000000000006,-0.05929049863557431,
601717.SH,2025-08-29,2025-09-04,5,ok,up,20.45,20.87,0.4200000000000017,0.02053789731051353,
601869.SH,2025-08-29,2025-09-04,5,ok,down,91.25,86.0,-5.25,-0.057534246575342465,
601991.SH,2025-08-29,2025-09-04,5,ok,up,3.49,3.56,0.06999999999999984,0.020057306590257833,
603020.SH,2025-08-29,2025-09-04,5,ok,down,10.87,9.63,-1.2399999999999984,-0.11407543698252057,
603068.SH,2025-08-29,2025-09-04,5,ok,down,47.93,39.08,-8.850000000000001,-0.18464427289797625,
603087.SH,2025-08-29,2025-09-04,5,ok,down,72.93,71.56,-1.3700000000000045,-0.018785136432195315,
603177.SH,2025-08-29,2025-09-04,5,ok,down,14.5,11.75,-2.75,-0.1896551724137931,
603217.SH,2025-08-29,2025-09-04,5,ok,up,19.97,20.18,0.21000000000000085,0.01051577366049078,
603269.SH,2025-08-29,2025-09-04,5,ok,down,12.01,10.96,-1.049999999999999,-0.08742714404662773,
603610.SH,2025-08-29,2025-09-04,5,ok,up,16.51,17.53,1.0199999999999996,0.06178073894609325,
603948.SH,2025-08-29,2025-09-04,5,ok,down,29.17,23.6,-5.57,-0.19094960575934178,
603966.SH,2025-08-29,2025-09-04,5,ok,down,11.48,10.96,-0.5199999999999996,-0.04529616724738672,
605006.SH,2025-08-29,2025-09-04,5,ok,down,8.41,7.6,-0.8100000000000005,-0.09631391200951255,
605255.SH,2025-08-29,,5,error,,,,,,Missing daily row for 2025-09-04.
605288.SH,2025-08-29,2025-09-04,5,ok,up,78.91,96.18,17.27000000000001,0.21885692561145623,
000426.SZ,2025-09-01,2025-09-05,5,ok,up,23.09,23.32,0.23000000000000043,0.009961022087483777,
000603.SZ,2025-09-01,2025-09-05,5,ok,up,19.15,19.5,0.3500000000000014,0.018276762402088847,
000988.SZ,2025-09-01,2025-09-05,5,ok,down,75.26,67.54,-7.719999999999999,-0.10257773053414826,
001337.SZ,2025-09-01,2025-09-05,5,ok,up,25.9,26.34,0.4400000000000013,0.01698841698841704,
002028.SZ,2025-09-01,2025-09-05,5,ok,down,96.36,93.66,-2.700000000000003,-0.02801992528019928,
002074.SZ,2025-09-01,2025-09-05,5,ok,up,40.12,44.03,3.9100000000000037,0.09745762711864417,
002237.SZ,2025-09-01,2025-09-05,5,ok,up,13.35,13.38,0.030000000000001137,0.0022471910112360403,
002266.SZ,2025-09-01,2025-09-05,5,ok,up,3.93,4.13,0.19999999999999973,0.05089058524173021,
002281.SZ,2025-09-01,2025-09-05,5,ok,down,74.19,61.83,-12.36,-0.1665992721391023,
002315.SZ,2025-09-01,2025-09-05,5,ok,down,52.66,47.85,-4.809999999999995,-0.09134067603494105,
002484.SZ,2025-09-01,2025-09-05,5,ok,down,36.64,32.47,-4.170000000000002,-0.11381004366812232,
002763.SZ,2025-09-01,2025-09-05,5,ok,up,7.14,7.27,0.1299999999999999,0.018207282913165253,
002989.SZ,2025-09-01,2025-09-05,5,ok,up,35.0,37.75,2.75,0.07857142857142857,
300139.SZ,2025-09-01,2025-09-05,5,ok,up,22.38,23.27,0.8900000000000006,0.03976764968722076,
300213.SZ,2025-09-01,2025-09-05,5,ok,down,11.88,10.84,-1.040000000000001,-0.08754208754208762,
300249.SZ,2025-09-01,2025-09-05,5,ok,down,19.46,16.64,-2.8200000000000003,-0.144912641315519,
300324.SZ,2025-09-01,2025-09-05,5,ok,down,7.72,6.63,-1.0899999999999999,-0.14119170984455956,
300353.SZ,2025-09-01,2025-09-05,5,ok,down,25.75,25.35,-0.3999999999999986,-0.015533980582524217,
300450.SZ,2025-09-01,2025-09-05,5,ok,up,40.7,53.8,13.099999999999994,0.3218673218673217,
300458.SZ,2025-09-01,2025-09-05,5,ok,down,52.5,46.62,-5.880000000000003,-0.11200000000000004,
300468.SZ,2025-09-01,2025-09-05,5,ok,down,47.83,41.2,-6.6299999999999955,-0.1386159314237925,
300475.SZ,2025-09-01,2025-09-05,5,ok,down,46.9,42.99,-3.9099999999999966,-0.08336886993603404,
300593.SZ,2025-09-01,2025-09-05,5,ok,down,21.57,18.45,-3.120000000000001,-0.14464534075104316,
300682.SZ,2025-09-01,2025-09-05,5,ok,down,26.3,23.81,-2.490000000000002,-0.09467680608365027,
300731.SZ,2025-09-01,2025-09-05,5,ok,down,56.42,47.42,-9.0,-0.15951790145338532,
300950.SZ,2025-09-01,2025-09-05,5,ok,down,35.94,33.3,-2.6400000000000006,-0.07345575959933225,
301031.SZ,2025-09-01,2025-09-05,5,ok,down,111.72,108.2,-3.519999999999996,-0.03150733977801643,
301193.SZ,2025-09-01,2025-09-05,5,ok,down,24.48,22.74,-1.740000000000002,-0.0710784313725491,
600063.SH,2025-09-01,2025-09-05,5,ok,down,5.4,5.12,-0.28000000000000025,-0.05185185185185189,
600089.SH,2025-09-01,2025-09-05,5,ok,up,14.72,15.07,0.34999999999999964,0.023777173913043452,
600226.SH,2025-09-01,2025-09-05,5,ok,down,3.83,3.54,-0.29000000000000004,-0.07571801566579635,
600319.SH,2025-09-01,2025-09-05,5,ok,down,8.8,8.24,-0.5600000000000005,-0.06363636363636369,
600353.SH,2025-09-01,2025-09-05,5,ok,down,19.68,17.7,-1.9800000000000004,-0.100609756097561,
600489.SH,2025-09-01,2025-09-05,5,ok,up,17.57,18.15,0.5799999999999983,0.03301081388730781,
600673.SH,2025-09-01,2025-09-05,5,ok,up,24.19,25.0,0.8099999999999987,0.03348491112029759,
600711.SH,2025-09-01,2025-09-05,5,ok,down,9.19,8.8,-0.3899999999999988,-0.04243743199129476,
600797.SH,2025-09-01,2025-09-05,5,ok,down,11.97,10.71,-1.2599999999999998,-0.10526315789473682,
600988.SH,2025-09-01,2025-09-05,5,ok,down,28.05,27.85,-0.1999999999999993,-0.007130124777183575,
601116.SH,2025-09-01,2025-09-05,5,ok,up,11.96,12.4,0.4399999999999995,0.03678929765886283,
601696.SH,2025-09-01,2025-09-05,5,ok,down,16.82,14.95,-1.870000000000001,-0.11117717003567187,
601929.SH,2025-09-01,2025-09-05,5,ok,up,5.01,5.45,0.4400000000000004,0.08782435129740528,
603115.SH,2025-09-01,2025-09-05,5,ok,down,21.43,19.56,-1.870000000000001,-0.08726084927671493,
603177.SH,2025-09-01,2025-09-05,5,ok,down,15.95,11.38,-4.5699999999999985,-0.2865203761755485,
603203.SH,2025-09-01,2025-09-05,5,ok,down,32.78,30.3,-2.4800000000000004,-0.07565588773642466,
603289.SH,2025-09-01,2025-09-05,5,ok,down,10.71,10.38,-0.33000000000000007,-0.030812324929971994,
603316.SH,2025-09-01,2025-09-05,5,ok,down,9.88,9.5,-0.3800000000000008,-0.03846153846153854,
603565.SH,2025-09-01,2025-09-05,5,ok,down,11.17,11.07,-0.09999999999999964,-0.008952551477170962,
603590.SH,2025-09-01,2025-09-05,5,ok,down,61.79,56.93,-4.859999999999999,-0.07865350380320439,
603936.SH,2025-09-01,2025-09-05,5,ok,down,12.65,11.72,-0.9299999999999997,-0.0735177865612648,
603948.SH,2025-09-01,2025-09-05,5,ok,down,32.09,23.73,-8.360000000000003,-0.2605172951075102,
603949.SH,2025-09-01,2025-09-05,5,ok,down,19.69,19.39,-0.3000000000000007,-0.01523616048755717,
605118.SH,2025-09-01,2025-09-05,5,ok,down,33.59,30.74,-2.850000000000005,-0.08484668055969052,
605133.SH,2025-09-01,2025-09-05,5,ok,down,43.95,43.78,-0.1700000000000017,-0.0038680318543800156,
605138.SH,2025-09-01,2025-09-05,5,ok,down,9.08,8.36,-0.7200000000000006,-0.0792951541850221,
605298.SH,2025-09-01,2025-09-05,5,ok,up,32.8,36.3,3.5,0.10670731707317074,
002248.SZ,2025-09-02,2025-09-08,5,ok,up,11.31,11.96,0.6500000000000004,0.05747126436781612,
002532.SZ,2025-09-02,2025-09-08,5,ok,down,10.52,10.48,-0.03999999999999915,-0.003802281368821212,
002716.SZ,2025-09-02,2025-09-08,5,ok,down,6.33,6.03,-0.2999999999999998,-0.04739336492890992,
002846.SZ,2025-09-02,2025-09-08,5,ok,up,20.15,20.21,0.060000000000002274,0.0029776674937966392,
300690.SZ,2025-09-02,2025-09-08,5,ok,down,38.77,38.03,-0.740000000000002,-0.019086922878514365,
300971.SZ,2025-09-02,2025-09-08,5,ok,down,26.3,24.07,-2.2300000000000004,-0.08479087452471484,
301310.SZ,2025-09-02,2025-09-08,5,ok,down,40.77,39.84,-0.9299999999999997,-0.022810890360559225,
600021.SH,2025-09-02,2025-09-08,5,ok,up,18.52,22.23,3.710000000000001,0.20032397408207347,
600531.SH,2025-09-02,2025-09-08,5,ok,down,10.45,9.87,-0.5800000000000001,-0.055502392344497616,
600737.SH,2025-09-02,2025-09-08,5,ok,down,17.97,17.2,-0.7699999999999996,-0.04284919309961044,
601022.SH,2025-09-02,2025-09-08,5,ok,up,9.88,10.14,0.2599999999999998,0.026315789473684188,
601212.SH,2025-09-02,2025-09-08,5,ok,down,4.26,4.11,-0.14999999999999947,-0.03521126760563368,
601958.SH,2025-09-02,2025-09-08,5,ok,down,17.47,15.83,-1.6399999999999988,-0.09387521465369197,
603032.SH,2025-09-02,2025-09-08,5,ok,down,24.88,22.86,-2.0199999999999996,-0.08118971061093246,
603200.SH,2025-09-02,2025-09-08,5,ok,up,87.05,100.43,13.38000000000001,0.1537047673750719,
603500.SH,2025-09-02,2025-09-08,5,ok,down,11.64,11.19,-0.45000000000000107,-0.03865979381443308,
603881.SH,2025-09-02,2025-09-08,5,ok,down,38.33,32.19,-6.140000000000001,-0.1601878424210801,
605288.SH,2025-09-02,2025-09-08,5,ok,up,95.48,101.0,5.519999999999996,0.05781315458734809,
002975.SZ,2025-09-03,2025-09-09,5,ok,down,63.89,56.0,-7.890000000000001,-0.12349350446079199,
300092.SZ,2025-09-03,2025-09-09,5,ok,up,19.61,20.32,0.7100000000000009,0.03620601733809285,
601069.SH,2025-09-03,2025-09-09,5,ok,up,26.51,30.91,4.399999999999999,0.16597510373443977,
605255.SH,2025-09-03,2025-09-09,5,ok,up,62.81,69.09,6.280000000000001,0.09998407896831717,
601678.SH,2025-09-05,2025-09-11,5,ok,up,4.25,4.34,0.08999999999999986,0.021176470588235262,
000655.SZ,2025-09-08,2025-09-12,5,ok,up,9.01,9.29,0.27999999999999936,0.031076581576026566,
000881.SZ,2025-09-08,2025-09-12,5,ok,down,8.02,7.98,-0.03999999999999915,-0.0049875311720697195,
002171.SZ,2025-09-08,2025-09-12,5,ok,up,9.76,9.82,0.0600000000000005,0.0061475409836066084,
002460.SZ,2025-09-08,2025-09-12,5,ok,down,48.65,46.57,-2.0799999999999983,-0.04275436793422401,
002901.SZ,2025-09-08,2025-09-12,5,ok,down,58.24,55.45,-2.789999999999999,-0.04790521978021976,
002978.SZ,2025-09-08,2025-09-12,5,ok,down,33.52,33.5,-0.020000000000003126,-0.0005966587112172769,
300082.SZ,2025-09-08,2025-09-12,5,ok,down,8.16,8.0,-0.16000000000000014,-0.01960784313725492,
300611.SZ,2025-09-08,2025-09-12,5,ok,down,25.13,24.62,-0.509999999999998,-0.020294468762435257,
301150.SZ,2025-09-08,2025-09-12,5,ok,up,36.06,36.6,0.5399999999999991,0.014975041597337745,
301225.SZ,2025-09-08,2025-09-12,5,ok,up,94.2,95.9,1.7000000000000028,0.018046709129511708,
601677.SH,2025-09-08,2025-09-12,5,ok,up,13.67,13.95,0.27999999999999936,0.020482809070958258,
000757.SZ,2025-09-09,2025-09-15,5,ok,up,5.59,5.84,0.25,0.044722719141323794,
600988.SH,2025-09-09,2025-09-15,5,ok,down,30.8,29.3,-1.5,-0.048701298701298704,
000988.SZ,2025-09-11,2025-09-17,5,ok,up,72.27,85.57,13.299999999999997,0.18403210184032098,
002080.SZ,2025-09-11,2025-09-17,5,ok,up,36.33,36.47,0.14000000000000057,0.0038535645472061817,
002313.SZ,2025-09-11,2025-09-17,5,ok,down,12.82,12.2,-0.620000000000001,-0.04836193447737917,
002384.SZ,2025-09-11,2025-09-17,5,ok,up,79.44,82.61,3.1700000000000017,0.03990433031218532,
002463.SZ,2025-09-11,2025-09-17,5,ok,up,69.83,70.9,1.0700000000000074,0.015322927108692645,
002516.SZ,2025-09-11,2025-09-17,5,ok,down,6.64,6.37,-0.2699999999999996,-0.040662650602409575,
003022.SZ,2025-09-11,2025-09-17,5,ok,down,23.01,22.19,-0.8200000000000003,-0.03563667970447632,
300153.SZ,2025-09-11,2025-09-17,5,ok,down,39.98,39.37,-0.6099999999999994,-0.01525762881440719,
300308.SZ,2025-09-11,2025-09-17,5,ok,down,439.97,406.2,-33.77000000000004,-0.07675523331136222,
300395.SZ,2025-09-11,2025-09-17,5,ok,down,90.59,85.27,-5.320000000000007,-0.05872612871177842,
301248.SZ,2025-09-11,2025-09-17,5,ok,down,29.8,28.4,-1.4000000000000021,-0.04697986577181215,
301397.SZ,2025-09-11,2025-09-17,5,ok,down,45.23,43.86,-1.3699999999999974,-0.03028963077603355,
601116.SH,2025-09-11,2025-09-17,5,ok,down,16.24,15.36,-0.879999999999999,-0.05418719211822654,
601138.SH,2025-09-11,2025-09-17,5,ok,up,59.04,61.12,2.0799999999999983,0.035230352303523005,
603151.SH,2025-09-11,2025-09-17,5,ok,down,28.4,28.21,-0.18999999999999773,-0.0066901408450703425,
603256.SH,2025-09-11,2025-09-17,5,ok,down,39.41,37.84,-1.5699999999999932,-0.0398376046688656,
605069.SH,2025-09-11,2025-09-17,5,ok,down,11.46,10.95,-0.5100000000000016,-0.04450261780104725,
000032.SZ,2025-09-12,2025-09-18,5,ok,down,23.39,22.94,-0.4499999999999993,-0.01923899102180416,
000070.SZ,2025-09-12,2025-09-18,5,ok,down,11.53,11.12,-0.41000000000000014,-0.03555941023417174,
000592.SZ,2025-09-12,2025-09-18,5,ok,up,3.38,3.43,0.050000000000000266,0.014792899408284103,
000603.SZ,2025-09-12,2025-09-18,5,ok,down,21.63,20.09,-1.5399999999999991,-0.0711974110032362,
000612.SZ,2025-09-12,2025-09-18,5,ok,down,9.04,8.13,-0.9099999999999984,-0.10066371681415912,
000737.SZ,2025-09-12,2025-09-18,5,ok,up,13.63,14.45,0.8199999999999985,0.06016140865737333,
000807.SZ,2025-09-12,2025-09-18,5,ok,down,20.81,19.86,-0.9499999999999993,-0.04565112926477652,
000878.SZ,2025-09-12,2025-09-18,5,ok,down,16.69,15.51,-1.1800000000000015,-0.0707010185739965,
000880.SZ,2025-09-12,2025-09-18,5,ok,down,51.02,48.21,-2.8100000000000023,-0.05507644061152493,
000933.SZ,2025-09-12,2025-09-18,5,ok,down,20.05,18.82,-1.2300000000000004,-0.06134663341645887,
001202.SZ,2025-09-12,2025-09-18,5,ok,down,18.39,16.92,-1.4699999999999989,-0.07993474714518754,
001309.SZ,2025-09-12,2025-09-18,5,ok,up,109.78,128.19,18.409999999999997,0.16769903443250134,
002062.SZ,2025-09-12,2025-09-18,5,ok,up,9.73,11.31,1.58,0.16238437821171633,
002335.SZ,2025-09-12,2025-09-18,5,ok,up,69.04,69.99,0.9499999999999886,0.013760139049826021,
002379.SZ,2025-09-12,2025-09-18,5,ok,down,18.21,16.51,-1.6999999999999993,-0.09335529928610649,
002436.SZ,2025-09-12,2025-09-18,5,ok,up,22.47,23.24,0.7699999999999996,0.03426791277258565,
002491.SZ,2025-09-12,2025-09-18,5,ok,down,6.62,6.08,-0.54,-0.08157099697885196,
002515.SZ,2025-09-12,2025-09-18,5,ok,down,7.96,7.33,-0.6299999999999999,-0.07914572864321606,
002527.SZ,2025-09-12,2025-09-18,5,ok,up,20.14,20.39,0.25,0.012413108242303872,
002532.SZ,2025-09-12,2025-09-18,5,ok,down,11.48,10.84,-0.6400000000000006,-0.055749128919860676,
002578.SZ,2025-09-12,2025-09-18,5,ok,down,3.57,3.4,-0.16999999999999993,-0.0476190476190476,
002642.SZ,2025-09-12,2025-09-18,5,ok,down,10.15,10.02,-0.13000000000000078,-0.012807881773399091,
002772.SZ,2025-09-12,2025-09-18,5,ok,down,10.09,10.04,-0.05000000000000071,-0.004955401387512459,
002798.SZ,2025-09-12,2025-09-18,5,ok,down,6.66,6.46,-0.20000000000000018,-0.030030030030030058,
002863.SZ,2025-09-12,2025-09-18,5,ok,down,5.56,5.53,-0.02999999999999936,-0.005395683453237296,
002905.SZ,2025-09-12,2025-09-18,5,ok,up,13.72,15.44,1.7199999999999989,0.12536443148688037,
002968.SZ,2025-09-12,,5,error,,,,,,Missing daily row for 2025-09-18.
300244.SZ,2025-09-12,2025-09-18,5,ok,down,17.42,16.39,-1.0300000000000011,-0.05912743972445471,
300252.SZ,2025-09-12,2025-09-18,5,ok,down,16.13,15.46,-0.6699999999999982,-0.041537507749534915,
300324.SZ,2025-09-12,2025-09-18,5,ok,up,7.14,7.26,0.1200000000000001,0.016806722689075647,
300373.SZ,2025-09-12,2025-09-18,5,ok,down,67.71,67.48,-0.22999999999998977,-0.0033968394624130822,
300670.SZ,2025-09-12,2025-09-18,5,ok,up,7.83,7.86,0.03000000000000025,0.0038314176245211047,
300697.SZ,2025-09-12,2025-09-18,5,ok,down,18.18,17.55,-0.629999999999999,-0.0346534653465346,
300738.SZ,2025-09-12,2025-09-18,5,ok,up,22.45,22.68,0.23000000000000043,0.010244988864142558,
300852.SZ,2025-09-12,2025-09-18,5,ok,down,47.25,45.89,-1.3599999999999994,-0.02878306878306877,
300895.SZ,2025-09-12,2025-09-18,5,ok,down,50.68,48.34,-2.3399999999999963,-0.04617205998421461,
301002.SZ,2025-09-12,2025-09-18,5,ok,up,37.83,43.1,5.270000000000003,0.13930742796722187,
301308.SZ,2025-09-12,2025-09-18,5,ok,up,110.98,113.99,3.009999999999991,0.02712200396467824,
600067.SH,2025-09-12,2025-09-18,5,ok,up,3.17,3.18,0.010000000000000231,0.0031545741324921863,
600106.SH,2025-09-12,2025-09-18,5,ok,down,6.9,6.6,-0.3000000000000007,-0.04347826086956532,
600172.SH,2025-09-12,2025-09-18,5,ok,up,4.98,5.06,0.07999999999999918,0.016064257028112285,
600353.SH,2025-09-12,2025-09-18,5,ok,down,18.18,17.56,-0.620000000000001,-0.03410341034103416,
600362.SH,2025-09-12,2025-09-18,5,ok,down,30.97,29.07,-1.8999999999999986,-0.0613496932515337,
600521.SH,2025-09-12,2025-09-18,5,ok,down,24.95,23.09,-1.8599999999999994,-0.07454909819639277,
600595.SH,2025-09-12,2025-09-18,5,ok,down,5.69,5.18,-0.5100000000000007,-0.08963093145869959,
600601.SH,2025-09-12,2025-09-18,5,ok,up,11.3,11.68,0.379999999999999,0.033628318584070706,
600629.SH,2025-09-12,2025-09-18,5,ok,up,15.62,17.99,2.369999999999999,0.15172855313700379,
600633.SH,2025-09-12,2025-09-18,5,ok,down,14.59,14.41,-0.17999999999999972,-0.012337217272104161,
600651.SH,2025-09-12,2025-09-18,5,ok,up,7.74,9.8,2.0600000000000005,0.26614987080103364,
600704.SH,2025-09-12,2025-09-18,5,ok,up,5.94,5.97,0.02999999999999936,0.0050505050505049425,
600846.SH,2025-09-12,2025-09-18,5,ok,up,13.1,13.25,0.15000000000000036,0.01145038167938934,
601168.SH,2025-09-12,2025-09-18,5,ok,down,20.3,19.02,-1.2800000000000011,-0.06305418719211828,
601208.SH,2025-09-12,2025-09-18,5,ok,down,20.52,20.38,-0.14000000000000057,-0.006822612085770009,
601518.SH,2025-09-12,2025-09-18,5,ok,up,2.81,2.83,0.020000000000000018,0.007117437722419935,
601619.SH,2025-09-12,2025-09-18,5,ok,up,4.87,4.92,0.04999999999999982,0.010266940451745343,
603083.SH,2025-09-12,2025-09-18,5,ok,up,101.49,115.7,14.210000000000008,0.1400137944625087,
603161.SH,2025-09-12,2025-09-18,5,ok,up,13.43,13.63,0.20000000000000107,0.014892032762472158,
603203.SH,2025-09-12,2025-09-18,5,ok,down,32.7,32.21,-0.490000000000002,-0.014984709480122383,
603228.SH,2025-09-12,2025-09-18,5,ok,up,68.97,73.16,4.189999999999998,0.060751051181673156,
603359.SH,2025-09-12,2025-09-18,5,ok,down,11.15,10.42,-0.7300000000000004,-0.06547085201793726,
603516.SH,2025-09-12,2025-09-18,5,ok,up,150.8,166.78,15.97999999999999,0.10596816976127313,
603698.SH,2025-09-12,2025-09-18,5,ok,down,19.69,19.4,-0.2900000000000027,-0.014728288471305367,
603881.SH,2025-09-12,2025-09-18,5,ok,up,34.28,36.32,2.039999999999999,0.059509918319719926,
603888.SH,2025-09-12,2025-09-18,5,ok,down,20.37,19.72,-0.6500000000000021,-0.03190967108492892,
603979.SH,2025-09-12,2025-09-18,5,ok,down,64.25,62.0,-2.25,-0.03501945525291829,
603986.SH,2025-09-12,2025-09-18,5,ok,up,190.21,190.88,0.6699999999999875,0.003522422585563259,
603993.SH,2025-09-12,2025-09-18,5,ok,down,13.42,12.38,-1.0399999999999991,-0.07749627421758563,
605289.SH,2025-09-12,2025-09-18,5,ok,up,53.87,63.01,9.14,0.16966771858177096,
000737.SZ,2025-09-15,2025-09-19,5,ok,down,13.96,13.71,-0.25,-0.01790830945558739,
001309.SZ,2025-09-15,2025-09-19,5,ok,up,117.91,141.01,23.099999999999994,0.19591213637520138,
002330.SZ,2025-09-15,2025-09-19,5,ok,down,5.45,5.0,-0.4500000000000002,-0.08256880733944957,
002392.SZ,2025-09-15,2025-09-19,5,ok,up,9.97,10.33,0.35999999999999943,0.036108324974924715,
002471.SZ,2025-09-15,2025-09-19,5,ok,down,5.16,4.95,-0.20999999999999996,-0.04069767441860464,
002703.SZ,2025-09-15,2025-09-19,5,ok,down,13.51,13.06,-0.4499999999999993,-0.03330866025166538,
300750.SZ,2025-09-15,2025-09-19,5,ok,up,354.7,368.49,13.79000000000002,0.038877925007048265,
300813.SZ,2025-09-15,2025-09-19,5,ok,down,39.19,37.04,-2.1499999999999986,-0.05486093391171214,
301099.SZ,2025-09-15,2025-09-19,5,ok,down,41.72,40.22,-1.5,-0.03595397890699904,
600531.SH,2025-09-15,2025-09-19,5,ok,down,11.97,10.74,-1.2300000000000004,-0.10275689223057648,
600601.SH,2025-09-15,2025-09-19,5,ok,down,11.93,11.29,-0.6400000000000006,-0.05364626990779552,
600977.SH,2025-09-15,2025-09-19,5,ok,down,21.18,18.75,-2.4299999999999997,-0.11473087818696882,
603050.SH,2025-09-15,2025-09-19,5,ok,down,17.64,16.58,-1.0600000000000023,-0.06009070294784593,
603127.SH,2025-09-15,2025-09-19,5,ok,down,41.65,38.38,-3.269999999999996,-0.07851140456182464,
605319.SH,2025-09-15,2025-09-19,5,ok,down,35.68,35.13,-0.5499999999999972,-0.015414798206277948,
000428.SZ,2025-09-16,2025-09-22,5,ok,down,4.02,3.86,-0.1599999999999997,-0.03980099502487555,
000700.SZ,2025-09-16,2025-09-22,5,ok,up,11.28,11.54,0.2599999999999998,0.023049645390070903,
000967.SZ,2025-09-16,2025-09-22,5,ok,down,7.11,7.1,-0.010000000000000675,-0.0014064697609002354,
001230.SZ,2025-09-16,2025-09-22,5,ok,down,24.9,24.33,-0.5700000000000003,-0.022891566265060254,
002172.SZ,2025-09-16,2025-09-22,5,ok,down,4.73,4.23,-0.5,-0.10570824524312895,
002183.SZ,2025-09-16,2025-09-22,5,ok,down,6.04,5.24,-0.7999999999999998,-0.1324503311258278,
002279.SZ,2025-09-16,2025-09-22,5,ok,down,7.18,6.87,-0.3099999999999996,-0.043175487465181,
002310.SZ,2025-09-16,2025-09-22,5,ok,down,2.76,2.47,-0.2899999999999996,-0.1050724637681158,
300013.SZ,2025-09-16,2025-09-22,5,ok,down,4.75,4.51,-0.2400000000000002,-0.05052631578947373,
300043.SZ,2025-09-16,2025-09-22,5,ok,down,7.72,6.91,-0.8099999999999996,-0.10492227979274607,
300299.SZ,2025-09-16,2025-09-22,5,ok,down,7.26,6.72,-0.54,-0.0743801652892562,
300815.SZ,2025-09-16,2025-09-22,5,ok,up,28.59,30.38,1.7899999999999991,0.06260930395243089,
300953.SZ,2025-09-16,2025-09-22,5,ok,down,173.7,164.91,-8.789999999999992,-0.05060449050086351,
301419.SZ,2025-09-16,2025-09-22,5,ok,down,37.49,37.18,-0.3100000000000023,-0.008268871699119825,
301607.SZ,2025-09-16,2025-09-22,5,ok,up,37.95,42.56,4.609999999999999,0.12147562582345188,
600054.SH,2025-09-16,2025-09-22,5,ok,down,12.55,12.52,-0.030000000000001137,-0.0023904382470120427,
600173.SH,2025-09-16,2025-09-22,5,ok,down,9.5,8.16,-1.3399999999999999,-0.14105263157894735,
600629.SH,2025-09-16,2025-09-22,5,ok,up,18.9,19.19,0.2900000000000027,0.015343915343915488,
603083.SH,2025-09-16,2025-09-22,5,ok,down,119.9,115.82,-4.0800000000000125,-0.034028356964136884,
603199.SH,2025-09-16,2025-09-22,5,ok,down,39.78,38.09,-1.6899999999999977,-0.042483660130718894,
603266.SH,2025-09-16,2025-09-22,5,ok,down,26.04,24.84,-1.1999999999999993,-0.046082949308755734,
