ts_code,detect_date
601212.SH,20251113
601212.SH,20251201
601212.SH,20251222
601212.SH,20251226
601212.SH,20260112
601212.SH,20260113
601212.SH,20260121
601212.SH,20260123
601212.SH,20260126
601212.SH,20260128
601212.SH,20260129
601212.SH,20260224
601212.SH,20260325
601218.SH,20250425
601218.SH,20260305
601319.SH,20250402
601319.SH,20250829
601319.SH,20251014
601336.SH,20250328
601336.SH,20251014
601336.SH,20251106
601336.SH,20260105
601369.SH,20251201
601399.SH,20250721
601399.SH,20251215
601399.SH,20251219
601399.SH,20260108
601518.SH,20250703
601601.SH,20250410
601601.SH,20251014
601601.SH,20260310
601608.SH,20250324
601608.SH,20251021
601608.SH,20251022
601608.SH,20260109
601608.SH,20260122
601609.SH,20250410
601609.SH,20251027
601609.SH,20251125
601609.SH,20251201
601609.SH,20260325
601609.SH,20260331
601611.SH,20250714
601611.SH,20251009
601611.SH,20251010
601611.SH,20251219
601611.SH,20260108
601611.SH,20260122
601619.SH,20250725
601619.SH,20250926
601619.SH,20260225
601677.SH,20250410
601677.SH,20251009
601677.SH,20251201
601677.SH,20260120
601677.SH,20260305
601677.SH,20260325
601677.SH,20260330
601678.SH,20250430
601678.SH,20251009
601678.SH,20260126
601696.SH,20250711
601696.SH,20251208
601717.SH,20250331
601717.SH,20250708
601717.SH,20251024
601717.SH,20251201
601789.SH,20250825
601789.SH,20251113
601789.SH,20260128
601789.SH,20260309
601789.SH,20260310
601789.SH,20260311
601869.SH,20250410
601869.SH,20250919
601869.SH,20251126
601869.SH,20251218
601869.SH,20260116
601869.SH,20260119
601869.SH,20260128
601869.SH,20260202
601869.SH,20260210
601869.SH,20260310
601869.SH,20260311
601869.SH,20260325
601877.SH,20250312
601877.SH,20250609
601877.SH,20251024
601877.SH,20251106
601877.SH,20260116
601890.SH,20250702
601890.SH,20251208
601899.SH,20250306
601899.SH,20250410
601899.SH,20250925
601899.SH,20250930
601899.SH,20251009
601899.SH,20251201
601899.SH,20251204
601899.SH,20251222
601899.SH,20251226
601899.SH,20260106
601899.SH,20260126
601899.SH,20260209
601899.SH,20260310
601899.SH,20260325
601929.SH,20250312
601929.SH,20260112
601929.SH,20260209
601958.SH,20250410
601958.SH,20250930
601958.SH,20260106
601958.SH,20260126
601958.SH,20260325
601969.SH,20250613
601969.SH,20251229
601969.SH,20260312
601969.SH,20260313
601991.SH,20250721
601991.SH,20260312
601991.SH,20260313
603002.SH,20250619
603002.SH,20260310
603011.SH,20250414
603011.SH,20251009
603011.SH,20251010
603011.SH,20251013
603011.SH,20260325
603020.SH,20250410
603020.SH,20251021
603020.SH,20251222
603020.SH,20260112
603020.SH,20260312
603020.SH,20260325
603026.SH,20250410
603026.SH,20250930
603026.SH,20251014
603026.SH,20251113
603026.SH,20251114
603031.SH,20250410
603031.SH,20251222
603031.SH,20260204
603032.SH,20250312
603032.SH,20260306
603050.SH,20250513
603057.SH,20250723
603057.SH,20260108
603061.SH,20250410
603061.SH,20260106
603061.SH,20260119
603061.SH,20260128
603068.SH,20250625
603068.SH,20251125
603068.SH,20251201
603068.SH,20260112
603068.SH,20260305
603068.SH,20260310
603068.SH,20260325
603070.SH,20250410
603081.SH,20250325
603081.SH,20250411
603081.SH,20250905
603081.SH,20250925
603081.SH,20260310
603081.SH,20260325
603083.SH,20250414
603083.SH,20250915
603083.SH,20250916
603083.SH,20250926
603083.SH,20251021
603083.SH,20251110
603083.SH,20260116
603083.SH,20260310
603083.SH,20260325
603087.SH,20250410
603087.SH,20250924
603087.SH,20251114
603087.SH,20251211
603087.SH,20260325
603087.SH,20260331
603090.SH,20250414
603090.SH,20251113
603090.SH,20260113
603090.SH,20260310
603105.SH,20251106
603105.SH,20260204
603115.SH,20250410
603115.SH,20251029
603115.SH,20260128
603115.SH,20260204
603115.SH,20260225
603115.SH,20260325
603118.SH,20250410
603118.SH,20250925
603118.SH,20251103
603118.SH,20260310
603118.SH,20260311
603118.SH,20260325
603118.SH,20260326
603119.SH,20250317
603119.SH,20250903
603119.SH,20251226
603127.SH,20250410
603127.SH,20251027
603127.SH,20251209
603127.SH,20260330
603132.SH,20250410
603132.SH,20250818
603132.SH,20251009
603132.SH,20251201
603132.SH,20260126
603132.SH,20260127
603132.SH,20260210
603132.SH,20260325
603150.SH,20250410
603151.SH,20250617
603156.SH,20250428
603156.SH,20251231
603161.SH,20250410
603161.SH,20260325
603163.SH,20250825
603163.SH,20250910
603163.SH,20251119
603163.SH,20251223
603163.SH,20251224
603163.SH,20260106
603163.SH,20260115
603163.SH,20260210
603169.SH,20250507
603169.SH,20250723
603169.SH,20251009
603169.SH,20251030
603169.SH,20251103
603169.SH,20251104
603169.SH,20251222
603169.SH,20260109
603177.SH,20250410
603177.SH,20250901
603181.SH,20250410
603181.SH,20251120
603187.SH,20250410
603199.SH,20250916
603199.SH,20251201
603200.SH,20250415
603200.SH,20250908
603200.SH,20260106
603201.SH,20250410
603203.SH,20250901
603203.SH,20250912
603203.SH,20251224
603203.SH,20260209
603203.SH,20260325
603212.SH,20250620
603212.SH,20251119
603212.SH,20260209
603217.SH,20250327
603217.SH,20251014
603217.SH,20260112
603227.SH,20250721
603227.SH,20251009
603228.SH,20250410
603228.SH,20250911
603228.SH,20250912
603228.SH,20251027
603228.SH,20251028
603228.SH,20251029
603228.SH,20251209
603256.SH,20250414
603256.SH,20251029
603256.SH,20260115
603256.SH,20260122
603256.SH,20260211
603256.SH,20260212
603256.SH,20260225
603256.SH,20260325
603259.SH,20250318
603259.SH,20260113
603259.SH,20260205
603259.SH,20260310
603266.SH,20250624
603266.SH,20260325
603267.SH,20250312
603267.SH,20251201
603269.SH,20250410
603269.SH,20250918
603269.SH,20251014
603269.SH,20260107
603275.SH,20250410
603275.SH,20260325
603286.SH,20250804
603286.SH,20251203
603286.SH,20260119
603286.SH,20260120
603286.SH,20260310
603289.SH,20250410
603300.SH,20250305
603300.SH,20250925
603300.SH,20251229
603308.SH,20250410
603308.SH,20260204
603308.SH,20260210
603308.SH,20260325
603312.SH,20250714
603313.SH,20250429
603313.SH,20251020
603316.SH,20250430
603316.SH,20251021
603316.SH,20260305
603353.SH,20250616
603353.SH,20260302
603353.SH,20260303
603359.SH,20250320
603359.SH,20251024
603359.SH,20251229
603360.SH,20250306
603360.SH,20251127
603360.SH,20260119
603360.SH,20260310
603379.SH,20250414
603379.SH,20260325
603396.SH,20251111
603396.SH,20260126
603396.SH,20260128
603456.SH,20250318
603456.SH,20260310
603500.SH,20250410
603500.SH,20260325
603516.SH,20250410
603516.SH,20250801
603516.SH,20251029
603516.SH,20251107
603516.SH,20260310
603519.SH,20250410
603519.SH,20251028
603527.SH,20250410
603527.SH,20251009
603527.SH,20251027
603527.SH,20260209
603527.SH,20260325
603528.SH,20250410
603528.SH,20251208
603528.SH,20260310
603530.SH,20250730
603530.SH,20260202
603530.SH,20260227
603530.SH,20260305
603565.SH,20250401
603588.SH,20250410
603588.SH,20251009
603588.SH,20251010
603588.SH,20251201
603588.SH,20260105
603588.SH,20260108
603588.SH,20260123
603588.SH,20260224
603590.SH,20250710
603590.SH,20260108
603610.SH,20250410
603612.SH,20251110
603612.SH,20260204
603616.SH,20250721
603616.SH,20260120
603616.SH,20260204
603616.SH,20260205
603616.SH,20260206
603617.SH,20250410
603617.SH,20260120
603617.SH,20260305
603618.SH,20250410
603618.SH,20250922
603618.SH,20260116
603618.SH,20260202
603618.SH,20260203
603618.SH,20260204
603618.SH,20260209
603618.SH,20260330
603626.SH,20250410
603626.SH,20251226
603626.SH,20260209
603626.SH,20260325
603655.SH,20250414
603655.SH,20250916
603655.SH,20251113
603657.SH,20250507
603657.SH,20251027
603657.SH,20251222
603657.SH,20260331
603663.SH,20250527
603663.SH,20260128
603663.SH,20260303
603668.SH,20251117
603668.SH,20260204
603682.SH,20251201
603682.SH,20260211
603686.SH,20250624
603686.SH,20250922
603686.SH,20251031
603686.SH,20251209
603686.SH,20260202
603696.SH,20251204
603696.SH,20251208
603696.SH,20251223
603696.SH,20251224
603698.SH,20250911
603698.SH,20251225
603716.SH,20250310
603716.SH,20251027
603716.SH,20260105
603716.SH,20260106
603716.SH,20260123
603716.SH,20260331
603758.SH,20250612
603758.SH,20251201
603778.SH,20250711
603778.SH,20251125
603778.SH,20251126
603778.SH,20251127
603778.SH,20251128
603778.SH,20251201
603778.SH,20260106
603778.SH,20260112
603778.SH,20260204
603778.SH,20260317
603798.SH,20250410
603798.SH,20250922
603798.SH,20251112
603798.SH,20260325
603799.SH,20250410
603799.SH,20250930
603799.SH,20251009
603799.SH,20251222
603799.SH,20260106
603799.SH,20260107
603799.SH,20260126
603799.SH,20260325
603809.SH,20250410
603809.SH,20251208
603809.SH,20260310
603815.SH,20250624
603817.SH,20250721
603817.SH,20260310
603823.SH,20250422
603823.SH,20250605
603823.SH,20251103
603823.SH,20251104
603823.SH,20251125
603823.SH,20260106
603859.SH,20250306
603859.SH,20251208
603859.SH,20251218
603859.SH,20260105
603859.SH,20260112
603867.SH,20250813
603867.SH,20260227
603881.SH,20250625
603881.SH,20250912
603881.SH,20251125
603881.SH,20260123
603881.SH,20260209
603888.SH,20250425
603888.SH,20260112
603888.SH,20260113
603888.SH,20260210
603893.SH,20250625
603893.SH,20251024
603897.SH,20250410
603897.SH,20250908
603897.SH,20260116
603898.SH,20250825
603906.SH,20250410
603906.SH,20251125
603906.SH,20251126
603906.SH,20251203
603906.SH,20251226
603906.SH,20260310
603929.SH,20250402
603929.SH,20250624
603929.SH,20251031
603929.SH,20251103
603929.SH,20251104
603929.SH,20251106
603929.SH,20251223
603929.SH,20260105
603929.SH,20260106
603929.SH,20260128
603929.SH,20260313
603929.SH,20260316
603929.SH,20260325
603936.SH,20250414
603936.SH,20251208
603936.SH,20260311
603938.SH,20250725
603938.SH,20260108
603938.SH,20260109
603938.SH,20260116
603938.SH,20260325
603948.SH,20250410
603948.SH,20250623
603948.SH,20250901
603948.SH,20251113
603949.SH,20250319
603949.SH,20260311
603950.SH,20250625
603950.SH,20250909
603950.SH,20260212
603950.SH,20260227
603950.SH,20260303
603958.SH,20250402
603958.SH,20250904
603958.SH,20251201
603958.SH,20260126
603959.SH,20250415
603959.SH,20251014
603959.SH,20251222
603959.SH,20260209
603966.SH,20250318
603966.SH,20250829
603967.SH,20250708
603967.SH,20251225
603967.SH,20260105
603978.SH,20250624
603978.SH,20251226
603979.SH,20250306
603979.SH,20250410
603979.SH,20250627
603979.SH,20250912
603979.SH,20250925
603979.SH,20251009
603979.SH,20251024
603979.SH,20251027
603979.SH,20251201
603979.SH,20251204
603979.SH,20260106
603979.SH,20260325
603986.SH,20250429
603986.SH,20251009
603986.SH,20251024
603986.SH,20251027
603986.SH,20251106
603986.SH,20251218
603986.SH,20260107
603986.SH,20260128
603986.SH,20260310
603987.SH,20250410
603988.SH,20250616
603988.SH,20251009
603988.SH,20260115
603988.SH,20260325
603989.SH,20250410
603989.SH,20251024
603989.SH,20260325
603993.SH,20250306
603993.SH,20250410
603993.SH,20250912
603993.SH,20250925
603993.SH,20251009
603993.SH,20251024
603993.SH,20251027
603993.SH,20251125
603993.SH,20251201
603993.SH,20251222
603993.SH,20251226
603993.SH,20260106
603993.SH,20260126
603993.SH,20260325
605006.SH,20250410
605006.SH,20250908
605006.SH,20251208
605006.SH,20260212
605006.SH,20260225
605006.SH,20260310
605006.SH,20260325
605020.SH,20250606
605020.SH,20251009
605020.SH,20251027
605028.SH,20250410
605060.SH,20251027
605060.SH,20260210
605069.SH,20250325
605069.SH,20251222
605069.SH,20251230
605088.SH,20250410
605088.SH,20251009
605088.SH,20260317
605118.SH,20250410
605123.SH,20250909
605123.SH,20251208
605123.SH,20251225
605123.SH,20251226
605123.SH,20260109
605123.SH,20260310
605133.SH,20250410
605133.SH,20260210
605136.SH,20251118
605136.SH,20251209
605138.SH,20250410
605167.SH,20250529
605167.SH,20251009
605167.SH,20251222
605167.SH,20260116
605188.SH,20250415
605188.SH,20251022
605189.SH,20250410
605255.SH,20250725
605255.SH,20250825
605255.SH,20250826
605255.SH,20250827
605255.SH,20250828
605255.SH,20250829
605255.SH,20250901
605255.SH,20250902
605255.SH,20250903
605255.SH,20250909
605255.SH,20250910
605255.SH,20250918
605255.SH,20250919
605255.SH,20250922
605255.SH,20250923
605255.SH,20251030
605255.SH,20251105
605255.SH,20251125
605255.SH,20251126
605255.SH,20251225
605255.SH,20251226
605255.SH,20251229
605255.SH,20251230
605277.SH,20250410
605277.SH,20260310
605277.SH,20260317
605277.SH,20260325
605288.SH,20250410
605288.SH,20250901
605288.SH,20250902
605288.SH,20260108
605288.SH,20260112
605289.SH,20250410
605289.SH,20250930
605289.SH,20260224
605289.SH,20260225
605296.SH,20250821
605296.SH,20250908
605298.SH,20250620
605298.SH,20250908
605298.SH,20250909
605298.SH,20251027
605298.SH,20251028
605298.SH,20260305
605299.SH,20250410
605299.SH,20251208
605303.SH,20250310
605303.SH,20250410
605303.SH,20250825
605303.SH,20250916
605303.SH,20260107
605319.SH,20250410
605319.SH,20260325
605337.SH,20251111
605337.SH,20260325
605338.SH,20250519
605376.SH,20250410
605376.SH,20250930
605376.SH,20251125
605376.SH,20251222
605376.SH,20260116
605376.SH,20260119
605376.SH,20260120
605376.SH,20260224
605399.SH,20250711
605588.SH,20250328
605588.SH,20260325
605598.SH,20250721
605598.SH,20251208
605598.SH,20251225
605598.SH,20251226
